,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,WDFM,WSFM
0,2012.0,10.866997755331088,6.0897250280583615,0.8905395222061888,1.7506887052341598,0.8856902356902356,93.93526170798897,74.66414141414141,31.26215007215007,88.34919422185378,86.28451178451178,9.696969696969697,2.9047619047619047,2.547272727272728,153.057215007215,28.354200336700337,0.0,9.736489898989898,0.17815656565656565,10.215319865319863,1.0337542087542089,-1.333573232323232,24.869810606060607,,1283.7109362859362,245.891069023569,,,11.04192760942761,16.44694107744108,5.636392676767676,,,,,,,4.238181818181818,,224.54545454545456,214.18181818181816,13.529090909090908,22.114545454545453,,,
0,2013.0,10.077893518518518,6.088462752525253,1.0090646043771043,10.214772727272727,2.052139037433155,283.8511363636364,200.56577540106952,36.24496369949495,96.23118232323232,329.9580213903743,12.431746031746032,3.2233333333333336,2.7381818181818183,206.725974025974,37.132828282828285,0.08080808080808081,9.659301346801348,1.613425925925926,12.928872053872054,1.1641414141414141,-1.4265361952861955,25.514793771043774,,1119.800047348485,242.00648148148144,,,11.459507575757577,17.07091750841751,5.846818181818182,,,,,,,3.8682828282828283,,230.5454545454545,220.90909090909093,12.345454545454546,21.025454545454544,,,
0,2014.0,10.434590220385674,6.513131313131313,1.0753156565656565,13.179318181818184,3.477671451355662,250.63136363636363,122.20877192982456,39.18230601469238,99.10015433841521,385.18333333333334,5.833333333333333,2.0,2.9127272727272726,121.27692307692307,22.477267115600448,0.6180555555555555,12.371001683501682,3.056874298540965,10.220244107744108,0.24259259259259258,-4.164712401795735,22.47753787878788,,1498.1375757575759,306.3370117845118,,,8.75283164983165,14.313317199775533,3.191524831649832,,,,,,,2.8666666666666667,,229.8181818181818,237.2727272727273,12.39090909090909,18.872727272727275,,,
0,2015.0,8.987027103331451,5.504190193864107,0.8783165505991594,10.080922865013774,2.2932765151515153,223.2646694214876,51.92220643939394,33.53990298952256,82.187426497114,204.7842803030303,2.481481481481482,1.5,2.809090909090909,178.904,37.93476055194805,1.0103896103896104,8.650385551948052,2.2711444805194803,13.53171672077922,0.8184456168831169,-2.1742918019480517,24.500988230519482,,1388.8104444444443,241.78992897727272,,,11.458689123376624,17.444734780844158,5.472943790584416,,,,,,,2.208333333333333,,232.7272727272727,253.63636363636365,12.287272727272725,17.23454545454545,,,
0,2016.0,10.348827755279368,6.318456066036712,0.6117441698086858,2.937760942760943,1.4899978041282391,60.845404040404034,70.41396025472112,27.584985802727736,81.59786770768913,134.74566864295124,3.25974025974026,2.2,2.9478181818181817,177.67838068181817,38.24292663476874,0.2590377458798511,8.573631047315258,0.9119085592769803,12.757017543859648,1.1296650717703347,-1.5772541201488572,26.54296916533759,,1238.9861991341993,220.81379319510899,,,12.24338835725678,17.950703880914407,6.661138623072834,,,,,,,1.5,,252.83636363636361,253.0727272727273,12.67309090909091,18.256363636363638,,,
0,2017.0,10.873293220540928,6.182228245760356,0.9647679283000383,7.519060166886255,2.0244725580932474,124.55573593073592,128.3201547494651,34.118653275878046,94.11064790764792,216.99981713688612,2.630952380952381,1.3333333333333333,2.976363636363636,162.32611662846958,33.7660724896019,0.1016042780748663,8.658467023172905,1.593048128342246,12.910873440285206,0.8442067736185384,-1.5702495543672015,26.872584670231724,,1307.3372646103896,233.9450386215092,,,11.549508021390375,17.10727450980392,5.991639928698753,,,,,,,1.0,,205.2727272727273,231.2727272727273,13.276363636363635,18.57090909090909,,,
0,2018.0,12.648564668052858,8.168579495744849,1.598770324164025,3.1392457740672026,1.2115597216403668,76.79219748505463,88.71894637620443,44.158402103146194,140.7202404635229,146.40263580505516,5.3,1.25,2.804545454545455,195.67285214785215,46.26298003848004,0.01212121212121212,8.854199134199133,0.5841702741702742,13.024502164502165,1.2008489658489658,-0.3401770081770082,26.340856902356904,,1287.8577864357867,229.0702368927369,,,12.187791967291968,17.16502284752285,7.210410293410295,,,,,,,1.6666666666666665,,204.1818181818182,246.36363636363635,12.289090909090907,17.590909090909086,,,
0,2019.0,11.733078174866495,7.869901833770446,1.1207415658145585,3.058698593073593,1.2057628667628668,48.93391955266956,72.69223617123617,35.83364194605071,116.33594728951113,122.89626984126983,2.9315476190476195,1.4791666666666665,2.9163636363636365,156.98967365967366,34.8437643097643,0.13333333333333333,9.944175084175084,1.313131313131313,12.066666666666666,0.7277441077441078,-1.9726666666666668,25.517946127946125,,1385.0667027417028,245.41289562289563,,,11.240242424242421,16.65090303030303,5.7544417508417505,,,,,,,1.3666666666666667,,246.54545454545456,249.2727272727273,12.352727272727273,17.812727272727273,,,
0,2020.0,11.090978568756347,7.041211943063796,0.9697294817665186,1.3115800865800866,0.41474972943722943,40.615388007054676,39.06415043290043,31.706133023355246,97.93365253220676,51.36218795093795,1.5076704545454547,1.0,2.9745454545454546,164.30173611111113,34.931289682539685,0.01212121212121212,9.778804713804714,0.6896645021645019,11.041287878787879,0.7953463203463204,-3.2540067340067345,24.234819624819618,,1453.4158459595963,250.60047799422802,,,11.16297456709957,16.487963383838384,5.404719191919193,,,,,,,1.1666666666666665,,217.32727272727274,212.63636363636365,13.968727272727273,20.78181818181818,,,
0,2021.0,11.078280232956493,6.740578965399109,1.3078965399109284,6.664436885865458,1.7880333951762521,88.83730158730158,80.80825602968459,38.671486810551556,115.57693326626426,188.38577612863327,2.1666666666666665,1.347222222222222,2.877142857142857,77.85091575091575,42.34743589743589,0.034798534798534786,9.631135531135532,2.05018315018315,13.075824175824177,1.3084249084249084,-0.9904395604395604,25.904468864468864,,1653.3327380952385,240.0771794871795,,,11.570952380952379,17.012369963369963,6.129670329670331,,,,,,,1.25,,248.85714285714283,238.57142857142858,12.288571428571426,17.82,,,
