,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,LN01,MN01,WDF1,WSF1,WDFM,WSFM
0,1970.0,8.224802714646465,6.133759469696969,1.382003630050505,0.0,0.0,0.0,0.0,43.84215218592172,113.21208787089648,0.0,14.409090909090912,4.09420183982684,,619.6995616883117,117.15894415166156,0.0,2.2286012296881865,0.0026350461133069825,22.278784219001615,6.959998536085492,5.080221417069243,30.749339774557168,123.96893939393938,562.1723013054653,79.04706417173807,15.451363636363638,27.367727272727272,19.50380868728695,25.542079600351343,13.471785207143904,1776.6623376623374,192.2159090909091,17.07909090909091,,,,4.810582010582011,13302.75,,,,,60.8875,,,,188.63636363636363,11.172727272727272,90.0,7.2
0,1971.0,8.595957526080475,6.4022727272727264,1.4812220566318928,0.007451564828614008,0.008196721311475409,0.2250372578241431,0.42421758569299556,43.89781296572281,120.57405178837557,0.42421758569299556,12.296969696969697,5.265532048596564,,630.9100301001081,118.11354025327906,0.0,1.788888888888889,0.0013568521031207597,23.97720488466757,6.6879579375848035,6.813660108548169,31.342764586160108,124.92151515151512,464.5412092464827,67.83826059098448,15.916363636363634,27.573181818181823,19.916577265189204,26.07624694708277,13.788956995326398,1603.3151515151512,239.3181818181818,17.70909090909091,,,,5.069444444444445,11237.4,,,,,50.89,,,,209.0909090909091,11.518181818181816,240.0,8.5
0,1972.0,7.903920059974748,5.975950915404041,1.5317550505050508,0.0,0.0,0.0,0.01278409090909091,44.13866260258838,116.67480409564394,0.01278409090909091,11.63030303030303,4.247530247530248,,665.7722781967136,123.17815006121825,0.0,1.7571663605754515,0.43283582089552236,22.677826775214836,8.20291723202171,6.450924778083868,31.245414970601537,136.49851851851852,401.68470664696855,77.01116429445975,15.735,27.187272727272735,19.824088728191,25.407920925674656,13.780352310988675,1524.5585858585857,257.45454545454544,17.156060606060606,,,,4.560876623376624,12545.454545454546,,,,,55.06363636363637,,,,171.8181818181818,11.886363636363637,315.0,10.25
0,1973.0,9.231327386770936,7.033288530465949,2.084703893776475,0.005131964809384164,0.005131964809384164,0.2595307917888563,0.4208211143695015,55.664822417725645,156.33284416748126,0.5213343108504399,11.6,4.927493550220823,,564.6643758427365,123.52907953157953,0.0,1.7223409923409922,0.026118881118881117,23.692936507936505,6.352460872460872,6.810864801864803,30.80302064602064,112.1238095238095,523.5697580717892,66.78762937062938,15.744930555555555,26.46275,20.14037982017982,25.910070412920412,14.395463469863468,1567.1002886002886,211.1038961038961,18.420129870129873,,,,3.545959595959596,14098.8,,,,,60.96,,,,174.54545454545456,12.072727272727272,,
0,1974.0,8.092751803751804,6.205506204906205,1.659253391053391,0.0,0.0,0.0,0.0,53.07766253968254,129.8026951226551,0.0,11.435353535353537,4.060546642899584,,633.8183931824096,112.98370097074644,0.0,1.69743265993266,0.0,23.757611832611836,5.843110214701125,6.892435720844812,30.993723872928417,119.675,364.8458480590448,63.783824609733706,13.70034090909091,25.51085227272727,19.902369151471422,25.86981908916,13.942748354759718,1815.0972222222224,200.79545454545453,17.694318181818183,,,,3.770833333333333,,,,,,,,,,210.0,12.645454545454546,,
0,1975.0,9.508808227362916,7.185887614989177,1.8796987734487733,0.0007215007215007214,0.0007215007215007214,0.01803751803751804,0.051948051948051945,49.84552407444985,142.53520266842534,0.051948051948051945,13.054545454545456,5.2798919935283575,,590.4673132183908,114.87556177719222,0.0,2.3923839847752886,0.006587615283267456,23.22096325574587,5.845835163226468,6.180419777484994,31.00829453959889,121.75416666666666,420.177381068752,77.26151258966476,16.540486111111115,27.77630681818182,19.52608124725516,25.363557605035865,13.693852217830479,1595.8203463203463,223.45454545454544,17.431818181818183,,,,4.1193813131313135,,,,,,,,,,188.1818181818182,11.531818181818183,,
0,1976.0,8.113666279519938,6.024261194992902,1.3292952756367393,0.0,0.0,0.0,0.012021036814425245,39.22841258109551,106.17860979129274,0.012021036814425245,15.193181818181818,4.058684534419829,,514.2170044337383,101.92768048449867,0.0,2.343222812540994,0.008539944903581266,22.67824729983821,6.095787419651056,5.776009281122918,30.342052942848397,115.67083333333333,454.93622549672546,79.8856185775504,13.529000000000002,26.674,19.038251213433032,25.382799171367356,12.723015200708382,1690.0939393939395,214.70454545454544,16.32886363636364,,,,3.6840277777777777,,,,,,,,,,154.54545454545456,10.640909090909092,,
0,1977.0,8.197690615835777,6.148203812316716,1.5460288367546433,0.0014781966001478194,0.0,0.05617147080561716,0.0,49.649222873900285,124.59925953079178,0.0,15.678977272727273,3.261097820308347,,696.3598371731846,129.75163496436224,0.0,2.073396847260484,0.0,23.691086186540733,8.394756001574182,7.296016058856969,32.036766036993306,139.3118253968254,614.0311875901876,67.87136210590756,14.882857142857144,27.297142857142862,20.2787012604399,26.398510428964975,14.127374797761163,2031.1072727272726,202.58522727272725,17.932386363636365,,,,3.5519570707070702,,,,,,,,,,208.86363636363637,11.536363636363639,,
0,1978.0,7.250955289327382,5.255853104690314,1.1720401691331925,0.004261363636363636,0.01846590909090909,0.1257102272727273,0.5703125,44.13254776446638,102.27247494323076,0.6949573863636364,15.212121212121211,3.3764971139971136,,691.2562821923839,129.8923440756774,0.0,2.697582972582972,0.004329004329004329,23.388973063973065,8.49431617764951,7.049784677128427,31.437913259579922,150.5272380952381,585.1766856351534,78.39365239698574,16.463,27.85272727272727,19.908614718614718,26.09255796055796,13.570736562049062,1891.067792207792,221.969696969697,15.533333333333337,,,,4.934523809523809,,,,,,,,,,176.36363636363637,10.363636363636363,,
0,1979.0,8.168630303030303,6.224727272727272,1.9286787878787877,0.0014545454545454545,0.0,0.018181818181818184,0.032,55.658152727272736,142.56800969696968,0.05090909090909091,14.12121212121212,3.497071158008658,,580.509925526451,109.95114754098361,0.0,2.5690014903129654,0.04485842026825633,22.04187779433681,6.093740685543964,5.977466467958271,30.39055141579732,141.71753968253967,506.55428779318606,87.59550256665011,15.075454545454546,25.434444444444445,18.94749793012088,24.81699403874814,13.056338301043219,2141.9454545454546,210.60606060606062,17.460606060606064,,,,3.7416666666666667,,,,,,,,,,207.27272727272728,10.481818181818182,,
0,1980.0,7.085637626262626,5.280150772430183,1.5880329025549613,0.0025066844919786092,0.00267379679144385,0.08656417112299465,0.11497326203208556,51.86349673202614,122.6900499480095,0.11497326203208556,13.818181818181818,3.4408234126984127,,731.5722534435262,136.70453347029618,0.0,2.8595617188837528,0.05943759630200308,23.07057010785825,10.06432973805855,6.388265707926725,32.4133936825886,151.5429761904762,537.3670286195287,83.40543400102722,10.876,22.832,19.995335772984077,26.313200693374423,13.603087313816127,2090.692727272727,191.09848484848487,17.665151515151518,,,,4.428571428571429,17474.25,,,,,75.125,,,,203.63636363636363,11.872727272727271,,
0,1981.0,7.890017193208682,5.821924922988752,1.2683752417794971,0.0,0.0,0.0,0.001934235976789168,40.128985779783655,103.94539454832008,0.003868471953578336,14.352272727272727,3.4622050622050624,,731.4654261917419,133.51639377647442,0.0,1.527386770935158,0.02639296187683284,24.108276311502117,8.781150211795373,6.954895731508635,31.989667644183772,132.0030555555556,506.96084959767165,67.68102842945585,16.827272727272728,26.3425,20.449901352231997,26.53666340827631,14.38685027696318,1759.849090909091,237.8409090909091,16.851136363636368,,,,7.166666666666666,15714.545454545454,,,,,68.77272727272727,,,,163.63636363636363,12.68181818181818,,
0,1982.0,9.181727994227995,6.901486291486292,1.7468578643578643,0.0,0.0,0.0,0.0,55.57649386724387,145.62687229437228,0.0,4.5296959138422555,3.1877215007215005,,715.7440465883323,130.1311475409836,0.0,1.3826378539493294,0.012071535022354694,23.552608047690015,8.634724292101343,6.881587183308494,32.058561847988074,128.32721212121209,518.8516226302432,65.69964977645306,17.166999999999998,29.861,20.37019001490313,26.160245901639346,14.595321162444113,1851.2690909090911,196.13636363636363,17.768181818181823,31.138181818181824,19.13218181818182,25.384454545454545,4.3,15353.454545454546,,,,,66.59090909090908,23.97472727272727,13.845090909090908,18.742818181818183,193.63636363636363,12.754545454545456,,
0,1983.0,8.630166775670373,6.5941265169682435,1.943152750526851,0.03933943754087639,0.004578155657292348,1.144833224329627,0.2596468279921518,57.8306992587748,150.71523472131386,0.37148463047743624,4.104871160585446,4.111867656153371,,625.6426296866974,111.42265023112482,0.0,1.997431946584489,0.34668721109399075,21.917822290703644,6.323574730354392,5.5505906522855675,30.602157164869034,133.07549999999998,488.7018746789933,89.42393425783258,10.009,16.65633333333333,18.968808423215204,24.822922444786855,13.114340010272214,2111.2828282828277,211.59090909090912,17.659090909090914,29.265454545454542,17.740909090909092,24.07909090909091,3.7777777777777777,15516.0,,,,,68.92222222222222,22.09454545454546,12.95272727272727,17.554545454545455,202.72727272727272,12.427272727272726,,
0,1984.0,8.331300505050505,6.1358549783549785,1.5399116161616162,0.0006493506493506492,0.0,0.016233766233766236,0.0,49.84129743867244,124.77641937229437,0.0,5.00148192450824,4.092017109874252,4.0181818181818185,641.991295995671,119.36870813397127,0.0,1.4281897926634768,0.0,24.44957469431154,6.224720893141946,5.540364167995747,31.311904572036152,131.33079797979798,598.2654868231184,60.95704811270601,17.036,28.325,20.1903793195109,26.119334130781496,14.26096065922382,2227.4745454545455,224.36363636363637,17.333636363636366,29.427272727272726,19.03727272727273,24.734545454545454,6.125,17845.909090909092,,,,,,23.439999999999998,13.775454545454545,18.798181818181813,208.1818181818182,12.509090909090908,,
0,1985.0,8.314757426481565,6.194170274170275,1.6563646315370453,0.08991988854057818,0.028665970045280383,2.113921978404737,1.794705677464298,47.37978544061302,127.17945111210626,2.31382793451759,4.832842712842713,3.3543960008245723,3.699999999999999,728.0752852600075,129.12497517548366,0.0,2.435907501161738,0.11129087485019688,23.52717856531416,7.268328564091275,6.893602489788931,31.32421918947343,142.51623015873017,479.6384458621301,70.19883557120846,18.72111111111111,31.256666666666675,20.162567992271384,25.890692396116123,14.432814097390366,2094.490505050505,243.125,18.27318181818182,29.49525252525252,19.330606060606062,24.92838383838384,2.9,17623.727272727272,,,,,,23.662222222222226,15.015656565656565,19.174646464646464,258.1818181818182,11.57272727272727,,
0,1986.0,8.563352272727272,6.185227272727273,1.4939749053030302,0.0,0.0007102272727272726,0.0,0.13068181818181818,45.05367582070707,117.06567511047979,0.13068181818181818,4.659128882813094,3.774089580010633,2.9030303030303024,747.8991522366523,133.88586903517938,0.0,1.202194357366771,0.007836990595611285,24.302890978753048,8.923040752351097,7.919731800766284,31.929656913967253,135.47107142857143,421.1906714932578,61.41034831069314,19.18125,31.22125,20.666886102403343,26.34555259491466,14.98566405433647,1803.8818181818183,241.13636363636368,16.795454545454547,30.30707070707071,19.735858585858587,25.30777777777778,3.5694444444444446,15488.818181818182,,,,,,23.434949494949496,14.903535353535352,19.27919191919192,217.27272727272728,11.990909090909092,,
0,1987.0,8.501366158683233,6.382277478618942,1.5979545747838428,0.0,0.0,0.0,0.008130081300813009,46.62617059092669,124.41239162824529,0.008130081300813009,4.789109136477558,5.368677849927851,2.8181818181818183,662.6432983682984,119.77624786222006,0.0,1.332130832130832,0.0,23.677821869488533,7.460322136711024,7.373094503233392,31.388425925925926,134.7667361111111,524.6383581850249,68.45213570894126,19.115000000000002,25.69,19.97097293036182,26.154803043664156,13.803579932927155,1753.0404040404042,214.09090909090907,17.25,30.418636363636363,19.497363636363634,25.46363636363637,3.35,16929.727272727272,,,,,,22.497727272727275,14.195636363636364,18.529636363636364,224.54545454545453,12.990909090909089,,
0,1988.0,8.777412799873737,6.531074416035354,1.8201132417929293,0.05568181818181818,0.02670454545454545,1.2032670454545455,1.1720170454545453,50.147191840277785,136.3228673453283,1.1982954545454545,3.972743592386449,3.356473965848966,3.1000000000000005,609.714824717766,113.55620845041899,0.0,2.032292853345485,0.004784688995215311,23.51839447102605,6.947183615604669,6.25270600744285,31.0698313966735,143.6626388888889,487.09376426603706,72.5424890509101,,,19.65211992101466,25.793940305308727,13.499692893850789,1869.5454545454545,198.86363636363637,17.545454545454547,30.241818181818182,18.406363636363636,25.07727272727273,3.583333333333333,15955.181818181818,,,,,,22.904545454545456,13.779999999999998,18.05181818181818,230.9090909090909,11.854545454545455,,
0,1989.0,8.666903731189446,6.362818662818663,1.6794441008726726,0.025252525252525252,0.007215007215007215,0.4011544011544012,0.5137085137085138,51.021186009757436,136.98420909778054,0.5331890331890332,4.8351152723245745,4.686526832955405,3.2863636363636366,690.6654810004811,117.75774208247891,0.004784688995215311,3.113078149920255,0.4240829346092504,23.134244702665757,5.931487810435179,4.297881066302119,31.574801777170197,134.22291666666666,489.4891208185754,90.06795055821372,,,19.17949100022784,24.89282023239918,13.465817270448849,1939.5376262626264,215.9090909090909,16.631818181818183,30.77881818181819,16.531181818181818,24.509,4.035714285714286,14984.181818181818,,,,,,23.12872727272727,12.371636363636362,17.782090909090908,247.27272727272728,12.836363636363632,,
0,1990.0,7.6442853734192315,5.63777936848803,1.534327527240913,0.0,0.0,0.0,0.0,47.17946711206553,113.79478406108328,0.0,4.816764069264069,4.057198687555831,3.1000000000000005,734.1365039281706,128.10254132231404,0.0,1.067107438016529,0.04958677685950413,24.426487603305787,8.689917355371902,6.476743801652893,31.92459917355372,131.5899368686869,505.6416584022039,60.73628925619834,,,20.530172727272728,26.608253719008264,14.470968595041322,1852.0583333333334,184.54545454545456,17.35909090909091,31.68672727272728,19.798909090909092,26.51127272727273,3.625,15657.363636363636,,,,,,24.018909090909087,14.324545454545452,19.060454545454544,183.63636363636363,12.845454545454546,,
0,1991.0,9.542293008828441,7.192561441183489,2.157283464566929,0.0,0.0,0.0,0.0,55.20433130517776,157.5226753758053,0.0,4.024415974415975,5.425470735226833,3.0727272727272723,673.2177215551743,126.57378974934532,0.0,1.5310325476992144,0.0033670033670033664,23.095267489711933,6.40794986906098,7.689173213617659,30.76272353161242,126.86448863636363,498.1082512456097,65.18638795361018,,,20.315243920688363,25.757823980546203,14.880761129816687,2088.4460227272725,227.04545454545456,18.554545454545455,30.17207792207792,19.54285714285714,25.213116883116882,3.35,13755.0,,,,,,23.164285714285718,13.782337662337662,18.488051948051947,199.0909090909091,13.054545454545456,,
0,1992.0,9.170252139717789,6.936301950805768,1.7839232014804534,0.0,0.0,0.0,0.0,49.52079420155756,137.98750944560103,0.0,5.074823232323232,3.8707639347469858,2.909090909090909,556.8415713741185,107.39545408631771,0.0,0.932892561983471,0.0,23.12057851239669,5.409876033057851,7.213643250688704,30.516685950413223,122.58909090909091,446.15278027023476,64.42340036730945,,,19.74114370982553,25.368511983471077,14.09874903581267,1931.5954545454545,228.86363636363637,18.65454545454545,30.56363636363637,18.594545454545454,25.26636363636364,4.4523809523809526,17108.909090909092,,,,,,22.43363636363636,13.09363636363636,17.96727272727273,212.72727272727272,12.19090909090909,,
0,1993.0,8.001839551457872,6.038633885198771,1.5716731106044082,0.013185287994448298,0.004163775156141568,0.3858431644691187,0.2408049965301874,47.12735908705375,121.01485773768216,0.2630117973629424,4.248711605854463,3.8336697722567292,3.045454545454546,638.1022258953168,117.34087603305784,0.0,1.9639669421487604,0.0,21.06809917355372,7.770578512396695,6.105553719008263,30.855107438016528,129.95202651515152,514.312581369248,85.67353719008266,,,19.304089256198345,25.122160330578513,13.499661157024793,2163.075,222.27272727272725,17.968181818181826,30.4,18.00090909090909,24.955454545454543,2.607142857142857,14332.545454545454,,,,,,22.306363636363635,12.850909090909093,17.78363636363636,209.0909090909091,12.490909090909089,,
0,1994.0,8.65590182124273,6.394815580042852,1.6192646158555248,0.0,0.0,0.0,0.0,44.081227234465864,122.24955999387818,0.0,5.296295995670996,4.937653538873051,3.728181818181818,598.6976923076923,116.91471258034896,0.0,1.3661065197428834,0.0,23.199136822773188,5.555918273645546,7.349601469237832,31.041785583103767,119.78285533910534,544.1827215551743,63.231771349862264,,,20.0624354912764,25.68635087235996,14.44504315886134,1872.6505681818182,226.13636363636363,17.263636363636365,30.42272727272727,19.115454545454547,25.161818181818184,3.0888888888888886,14627.09090909091,,,,,,23.32,13.802727272727271,18.55,238.1818181818182,11.427272727272728,,
0,1995.0,8.1580940186574,5.936352712232994,1.6634458264739953,0.0,0.0,0.0,0.0032010243277848906,59.496969823994476,136.34332080869055,0.0032010243277848906,4.6270860781730345,4.106380230880231,3.8090909090909086,671.1002233877233,128.33247095959595,0.0,1.9027104377104378,0.0,23.293556998556998,8.482756132756133,7.108222222222222,32.093716450216455,136.0438888888889,388.7848760330578,71.62798021885523,,,20.143201515151514,26.083868638768642,14.157151683501684,2345.3409090909095,232.5,18.186363636363637,31.24561363636364,18.49540909090909,25.643068181818187,3.6,16721.909090909092,,,,,,23.744613636363635,13.73661363636364,18.5745,220.0,12.590909090909092,,
0,1996.0,8.101944098519441,6.000664176006642,1.4161408606614085,0.0037359900373599,0.0051196900511969,0.046699875466998754,0.4393247543932476,45.73814999308149,115.45014044555143,0.44928739449287397,5.342682140554482,4.780489545915078,2.909090909090909,662.2704623049907,122.18689245058293,0.0,2.1577578506149933,0.18712292998007282,24.086077326553518,6.6372569229712095,5.184695652671842,31.20160883208502,136.44935515873016,448.0503711655728,73.32180592775829,,,19.902712138390708,25.687258354520264,14.077547298380633,2286.659090909091,134.54545454545453,15.372727272727277,30.76032323232323,18.440505050505053,25.44289898989899,3.662337662337662,19863.1,133.63636363636363,166.36363636363637,13.509090909090911,16.663636363636364,,23.450656565656566,12.837585858585857,18.485282828282827,,,,
0,1997.0,8.809568030535774,6.470456407391891,1.8213708513708513,0.0040078201368523945,0.0040078201368523945,0.14594330400782016,0.17008797653958943,51.35823574454219,135.83526851463947,0.17008797653958943,4.598893437480394,4.38435050787992,2.806060606060606,588.4020505050505,117.47440233895458,0.0,1.0967920139561929,0.0,22.415405101434512,7.440313852813853,7.579032435226465,31.2534613997114,130.342987012987,435.72712522045856,75.12383235338459,,,19.69694492903448,25.36485925430778,14.093584964786459,1917.5681818181818,176.36363636363637,16.254545454545458,30.50254545454546,18.82227272727273,25.279000000000003,2.6,20084.81818181818,149.0909090909091,164.54545454545453,14.390909090909089,18.045454545454543,,22.803636363636365,13.586454545454547,18.245545454545454,,,,
0,1998.0,7.305323740045963,5.266568239716388,1.5086372989150765,0.00442642990413691,0.0011580775911986102,0.06401595573570097,0.07486971627099015,47.736661990273106,116.20496955890474,0.09942096120440069,4.450777000777,3.5348102011367315,2.8878423120089787,802.702256622346,150.4932304933392,0.0,1.0448470209339773,0.06750109793588054,23.65904699165569,9.920966915532134,9.211522837066315,32.59145220319133,141.8614393939394,375.9203757353758,59.598282096325576,,,21.29818126921388,26.929319060166883,15.611355987410334,2171.759090909091,184.0,14.48,32.59638383838384,20.269868686868683,27.020494949494946,2.9583333333333335,20528.9,171.1963383838384,188.60353535353536,12.788491161616165,16.526493055555555,,24.427656565656566,15.033686868686868,19.69860606060606,,,,
0,1999.0,6.8888957196649505,4.905080389695774,1.1321319705935091,0.0,0.0,0.0,0.0,39.299910260679496,92.736019834866,0.0,4.312173684900958,3.96030106257379,2.705252525252525,662.6696829342532,132.04540404040404,0.0,1.5430726180726182,0.0,24.260295522795523,8.081480343980344,7.094227750477751,31.79264537264537,135.66977272727274,337.1639055545394,59.39668421668422,,,20.680427893802893,26.964180623805625,14.22452910865411,1868.4999999999998,,,30.960545454545457,20.148636363636363,26.329636363636364,4.016666666666667,20953.8,190.18181818181816,191.95959595959596,12.691515151515151,16.183232323232325,,23.329454545454546,14.430909090909092,19.078363636363637,,,,
0,2000.0,7.250166532433976,5.3443968337863685,1.3339979948991578,0.0011086474501108645,0.0011086474501108645,0.07039911308203992,0.0803769401330377,38.60695126094836,103.33467079432195,0.08481152993348116,4.568446137196138,4.13310151782374,2.9320936639118456,700.558951309633,135.4761824067745,0.0,1.9728150869598238,0.012440191387559807,23.24977025898079,8.70940609098504,6.58945218159034,32.681950994911524,155.39512626262626,375.3866106196541,72.51094896331738,,,20.359215448659526,26.482184780132144,14.15279417293233,1931.8323232323232,300.0,11.2,31.235545454545456,19.354,25.817636363636364,4.077272727272727,21137.83333333333,188.22626262626264,185.16464646464647,12.96349494949495,16.498,,23.462272727272726,13.911727272727267,18.829818181818183,,,,
0,2001.0,8.178433931148218,6.222372088229231,1.9382937538651823,0.0,0.0005443658138268916,0.0,0.038649972781709306,52.314090043290044,146.26873999175427,0.045726728361458906,4.7055224867724865,4.735212842712843,2.7781818181818183,616.2216496130133,122.20865020001095,0.0,1.1443270864156938,0.0,24.070539024969403,6.1096786125267135,7.359618517909658,30.81910154894332,137.3940340909091,439.5948552313488,59.89828707509087,,,20.36481056952892,26.162394953148116,14.490420689718158,1785.7656565656564,197.27272727272728,22.8,29.79390909090909,19.873727272727272,25.39436363636364,4.025454545454545,0.0,189.43030303030304,212.06060606060606,12.591373737373738,16.246969696969696,,23.196050505050504,14.477858585858588,19.090454545454545,,,,
