,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,HN02,HX02,LN01,LN02,LX02,MN01,MN02,MX02,WDF1,WSF1
0,2004.0,12.330136314602333,8.206196500371258,1.1463539696549403,1.4777320331444044,0.49676663542642924,25.052519673911426,19.24725346245965,35.81702741702742,117.43124140153266,38.86771061126731,8.854586602633479,3.664830195644149,2.8374999999999995,138.85675139425138,30.06864279975075,0.2110158568023736,7.993526355043208,0.9139902232598863,14.789703617231705,0.32187849603579943,-2.3761916922029283,26.618179750960653,,1240.8892809629394,199.61279548734092,,,12.481397546897547,18.434969733450075,6.34396176856851,,,,21.427272727272733,13.118181818181817,17.130303030303033,6.934848484848485,0.0,241.3636363636364,237.95454545454544,13.85,21.420454545454543,,17.845454545454547,,,10.22121212121212,,,14.090909090909092,,,,
0,2005.0,11.235254066322028,7.261362235391361,0.5923597976996035,2.267287008524122,1.1112126418827448,36.97274698382946,31.942303372458014,26.074288971546252,90.02352078477078,86.94616674848633,8.621031746031745,3.277122414622415,2.7965909090909093,221.48253831753829,43.695370425029516,0.026033057851239664,9.134725911714547,1.6922922405876948,14.727461301324938,1.5416322314049589,-1.3365455283353012,26.60830566214089,,1031.250221655981,218.78388487144167,,,12.368669339498886,18.34578154515938,6.162546897546898,,,,20.80606060606061,12.396969696969698,16.960606060606057,5.037878787878788,,270.9090909090909,249.5454545454545,13.155681818181817,17.928409090909092,,17.0030303030303,,,9.387878787878789,,,13.615151515151517,,,,
0,2006.0,11.833307161248337,7.425386215092098,0.6588334323628441,0.9238050609184628,0.5532620014578777,17.168383020187143,16.430269186712486,25.543716436069378,93.33020281801532,40.79218473393731,8.604116994116996,3.6774708120162667,2.9545454545454546,145.1521226746227,30.31811800268697,0.07058764989799472,8.848887479059892,1.0534992784992785,13.405752102303827,1.0948947604120018,-1.8649554245243898,27.34281165513924,,1155.6068008658008,215.41970381151413,,,12.003028847589192,18.121642438340718,5.815977247847937,,,,21.290909090909093,13.406060606060606,17.14242424242424,5.508964646464647,,250.6818181818182,256.9318181818182,14.174999999999999,18.65681818181818,,17.651515151515152,,,10.648484848484848,,,13.936363636363632,,,,
0,2007.0,10.472556184189846,7.003763947823355,0.8135249239209635,1.9555844907407405,0.8561477873977874,34.34829282407407,28.57157662938913,29.447888181675307,94.40287300886817,72.47574442340067,8.146108477060857,3.638967405143875,2.7397727272727272,168.4146453667106,40.328989898989896,0.41038793248095573,8.937493707842544,1.9662119534212557,15.728230813114536,2.024007517030773,-2.7612378771099704,27.429766183428974,,1132.2443114889495,216.0747977281117,,,12.228444452833987,18.754093283331656,5.64229918369744,,,,21.954545454545457,13.921212121212122,17.73939393939394,4.282954545454546,,258.06818181818187,258.5227272727273,13.330681818181816,18.71477272727273,,18.0,,,10.309090909090909,,,14.006060606060608,,,,
0,2008.0,12.076487093153759,7.994681665136211,0.7295498272771,1.40541792145053,0.8428462815559591,27.700984613212878,25.835876429424818,28.7940080093868,101.78356796536796,61.24757948145045,7.8915751906823335,3.713606701940035,2.91125,126.40910755910758,28.79581146562628,0.07667548500881834,9.054311189496373,1.3404129478203552,14.40330153385709,0.9272041401671031,-1.9351672812783922,26.921558797855095,,969.4370337662338,218.76476916430622,,,11.836514532449717,18.252873292002917,5.390613199900237,,,,20.615151515151517,12.518181818181816,16.91515151515151,5.027777777777778,,266.02272727272725,264.43181818181824,13.9625,19.981818181818184,,16.82121212121212,,,9.487878787878786,,,13.360606060606065,,,,
0,2009.0,12.158650623217552,7.8180534251400395,0.6939371214961767,1.724419486409282,0.821627344877345,43.554009850693525,38.37304112554113,27.615549391553326,98.11832936228285,81.16628932178932,8.109175084175083,2.951933251933252,2.8579545454545454,128.95528919256535,25.093217358772915,0.07967550282365098,8.463839452728342,1.5039540021021505,13.091782908449575,0.3119154508043397,-2.183986113337965,26.12134876097839,,1185.9119099445156,217.3421240624944,,,11.645914533340461,17.657402201022574,5.576241978871609,,,,20.454112554112555,13.102164502164504,17.008658008658006,4.313257575757575,,247.27272727272725,232.72727272727275,13.750000000000005,20.014772727272728,,16.857070707070708,,,10.11969696969697,,,13.658585858585859,,,,
0,2010.0,10.655383197049865,6.856370679584966,0.6846935912412104,4.855548128342246,1.7540060147536782,95.43849029510795,50.10126700921093,30.774803190636522,90.83395552828624,185.49634866690943,7.396539519181029,3.0398857917150597,2.7136363636363634,195.35516203703708,40.85895639430014,0.14032106782106782,10.160107774170275,3.557986562049062,14.31381854256854,1.7219854797979797,-2.333255275974026,25.58620819805195,,1215.4127922077923,242.8972811147186,,,11.279401736111112,17.372384974747476,5.200619331709957,,,,20.224242424242423,13.642424242424243,16.836363636363632,4.246338383838384,,254.43181818181813,247.72727272727275,13.735227272727274,19.33409090909091,,17.312121212121212,,,10.833333333333334,,,14.187878787878788,,,,
0,2011.0,13.322387995602282,9.092260759522665,1.123975297189583,4.430126191890897,0.7812664459723284,58.49124862066038,31.891774184421244,33.03892699672461,123.27080833645795,56.47369917664036,7.053225436179982,3.436192511192511,2.8192929292929296,195.27471061971065,39.764471715453844,0.04153439153439153,8.512682522503951,0.6993055555555556,13.901660740053599,1.5130029031814745,-0.9147867707689137,27.24941128976843,,1070.4259125631313,202.59070831615472,,,12.721881197175842,18.7712370301656,6.6406721509310795,,279.0,21.18,21.711255411255408,13.784415584415584,17.632034632034628,5.3963383838383825,,261.02272727272725,255.68181818181816,14.94886363636364,21.172727272727276,,18.43376623376624,15.968253968253968,19.207936507936505,11.383116883116884,9.812698412698413,11.806349206349205,14.836796536796536,12.306349206349205,14.944444444444443,,
0,2012.0,11.264999761487363,7.492289780926144,0.8514713248184322,2.1889850889850893,0.8961858164983164,65.33641173641175,38.95590803872054,29.186612405042155,97.00753252667188,71.81140572390572,6.899320270372901,2.840419501133787,2.5864646464646466,154.36863782755088,38.92078141268015,0.004602991944764096,9.158464847388897,0.8900273074323708,13.994759530202568,1.6806162894770489,-1.2683763950536102,27.545204029444534,,1201.0767240902169,211.05405825890006,,,12.364656227738505,18.741629769667746,5.91044817067602,,220.9090909090909,21.83636363636364,19.954545454545453,13.972727272727274,17.09090909090909,4.237531565656566,,252.95454545454547,271.4204545454545,14.212499999999999,21.003636363636364,,18.545454545454543,,,12.818181818181818,,,15.79090909090909,,,,
0,2013.0,12.662753813646672,7.990233328179755,0.7639078927025356,2.720332445332445,1.352420687203296,40.31048507048507,33.30040153083631,28.094134070294782,101.20441119267207,97.75244473722734,8.857245777098717,3.5950680272108846,2.8151515151515154,150.7424319465845,34.98086755451339,0.04775533108866442,9.953616021324354,1.862630772005772,13.96946047779381,0.5943883277216611,-2.070415113435947,26.478219296135965,2486.0000000000005,1102.4661352329263,229.1643114177489,,,11.677216279862112,17.438307198973863,5.844156675885842,,267.27272727272725,18.61818181818182,17.972727272727273,12.57272727272727,15.30909090909091,4.115584415584416,,249.09090909090907,245.2020202020202,14.789772727272728,21.30770202020202,,16.8,,,11.763636363636362,,,14.254545454545452,,,,
0,2014.0,12.601882248410027,7.954028045000268,0.746720177970178,3.646658249158249,1.634667608625942,65.82465067340068,69.66763618326118,27.578338544171878,94.56947110717566,145.80417468334133,7.68476957070707,3.094727891156463,3.104761904761905,148.7416846361186,30.989393834828622,0.14950540602714515,9.359431269213877,1.7806721458895372,13.82403695338478,0.4933025911286781,-2.3397551602986386,26.202846058933012,1523.25,1198.6900687199868,230.44583024865636,,,11.564640650814564,17.648911752096534,5.571743360102056,,289.09090909090907,23.57272727272728,17.71818181818182,12.281818181818185,14.854545454545455,4.212121212121212,,242.95454545454547,242.39772727272725,14.727272727272725,20.47306818181818,,16.354545454545455,,,10.80909090909091,,,13.563636363636364,,,,
0,2015.0,12.477350503726651,8.111901783232058,0.8457514198339887,3.47125192814848,1.3108596468890585,64.7359581031995,51.78968253968254,28.82588062803659,105.34288490775099,118.1627493421611,7.722865560365562,3.578798185941043,2.934949494949495,154.76460125060123,37.478509888804005,0.8360867074102368,7.989414098972922,1.7630050505050507,14.488971649265766,0.8149955436720142,-2.598826553348612,26.70010047958577,1849.5,1356.230253441444,212.05030228758164,,,12.277240211993892,18.535737018292167,5.939591821577117,,272.72727272727275,19.67272727272728,19.154545454545453,12.418181818181818,16.045454545454547,4.152272727272727,,270.52272727272725,262.6136363636364,13.521590909090907,19.3925,,17.418181818181818,,,11.172727272727274,,,14.454545454545457,,,,
0,2016.0,12.488028063890132,8.037408568443052,0.8079576553714484,1.2465431627196335,0.5980127808699237,27.372466259230965,21.087048031333747,31.412584900731453,100.70354343187675,47.47303854875284,7.625482093663912,3.5287784679089023,2.986868686868687,208.8863771134526,47.14778764204546,0.14881628787878787,8.046224522005772,1.358203125,15.48839172979798,1.6259193497474747,-1.794997068903319,27.832964409722223,,973.1323934257832,195.73233935335497,,,13.243870997925683,19.408466698232324,6.983905162112192,,287.27272727272725,21.827272727272728,19.85454545454545,13.572727272727274,16.79090909090909,3.3931818181818185,,273.9772727272727,270.68181818181813,14.163636363636368,20.17954545454546,,18.581818181818186,,,12.272727272727272,,,15.454545454545457,,,,
0,2017.0,12.12411553963278,7.538927762850176,0.9139336716922923,0.9637244291656055,0.5789625850340135,20.238158899923604,18.675106679035252,29.633186949544708,100.67156809240143,41.674066171923315,8.93466810966811,3.0918058132343837,3.0939393939393947,155.59591158336613,32.137760804769,0.06956035767511176,7.851825633383009,1.301109455207816,14.955294750786555,0.5495777446597119,-1.5810245901639346,27.38866492796821,,1161.1596298701297,198.33884914720983,,,12.659743334989239,18.76404752442457,6.563230625931445,,252.72727272727272,21.42727272727273,19.89090909090909,12.92727272727273,16.227272727272727,4.956277056277055,,267.84090909090907,259.88636363636357,13.884090909090908,19.77727272727273,,17.990909090909092,,,12.11818181818182,,,15.072727272727274,,,,
0,2018.0,15.12158290984378,10.203610013175231,1.3379666227492313,1.9282548297473674,0.9469119769119767,35.484544808425404,37.67160173160173,36.137865800865804,143.19758319217016,77.0839466089466,9.62795954045954,3.0942460317460316,2.972424242424242,250.59340214816632,51.30860203015375,0.010971786833855798,9.265332512315272,1.2113636363636364,14.750574712643678,1.354532392894462,-0.8074600064686271,28.051394984326024,,1306.4536582090745,210.85469939543214,,,12.898249944021495,18.442118033786137,7.390206374085685,,269.09090909090907,17.8,18.97142857142857,13.185714285714289,16.242857142857144,4.214772727272727,,233.75,251.93181818181816,12.860227272727276,18.1770202020202,,18.014285714285712,,,12.400000000000002,,,15.228571428571428,,,,
0,2019.0,12.199949741616408,8.1665914332581,0.7765299515299516,0.9571417961123843,0.638025038025038,18.833734402852052,19.874051324051322,28.856365794699126,104.59689665273,42.16225186225186,7.289314058956917,4.042218771566597,2.89959595959596,199.96886147186146,45.972242063492075,0.05534221525600836,8.291008608249989,0.9923440065681445,15.534352764094141,1.6312378713240785,-1.8160237224461364,27.933712059013786,,1084.3658429096154,192.3128099965169,,,13.295596046673634,19.519002015226153,6.891616273573171,,240.0,20.236363636363635,20.67,13.62,16.999999999999996,4.363636363636364,,256.7045454545455,258.97727272727275,13.719318181818183,19.653409090909093,,18.67,,,11.650000000000002,,,15.239999999999998,,,,
0,2020.0,13.475863072501726,8.695379970169887,0.9702865994882802,1.5695783593510868,0.9306036556036555,29.877743342516073,35.95460557960558,30.469964591897366,111.05859665078154,79.01297047859549,7.500386136497247,3.9826190476190475,2.928058361391695,169.7062894906512,43.89574572253144,0.01038961038961039,8.505569083694082,0.8620078334364051,13.510435348381776,1.5478567563388996,-1.073653756957328,26.94533201917131,,894.3587902837901,203.1815643037518,,,12.64823328308596,18.619774563234387,6.647325061842919,,293.6363636363636,20.59090909090909,19.33636363636364,12.763636363636364,15.936363636363636,4.09469696969697,,244.0909090909091,253.97727272727275,13.555681818181819,19.451136363636365,,17.28181818181818,,,10.60909090909091,,,13.72727272727273,,,,
0,2021.0,12.709327217125384,8.087745740498034,0.8699432066404543,4.632374338624339,1.4344422700587085,49.031150793650795,28.746836268754073,32.515091743119264,104.90513728013727,101.24611872146119,8.516612554112553,3.1210317460317456,2.7219047619047627,80.32342403628115,48.60021604938271,0.08544973544973544,8.886463844797179,1.5637125220458556,15.279365079365082,1.3855820105820105,-1.1006349206349206,27.69276895943563,,1495.8649007936508,204.36052028218694,,,12.718993827160496,18.937768077601408,6.468353615520282,,274.0,20.640000000000004,19.37142857142857,12.857142857142858,16.057142857142857,4.816326530612245,,270.1785714285715,265.0,14.096428571428572,19.694642857142853,,17.385714285714283,,,11.2,,,14.157142857142857,,,,
