,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,LN01,MN01,WDFM,WSFM,WDF1,WSF1
0,2004.0,8.2586617927527,6.33966059193332,1.4552836052836053,0.1002840909090909,0.0758574113225276,3.1772727272727277,5.768657505285412,41.53989687080596,119.89862929999293,6.1111522198731505,4.890993265993266,4.1239713989714,2.7833333333333337,412.2034759879497,84.69620340698263,0.0,3.8245254024474806,0.23846986346986343,19.028900266400267,3.29704230954231,3.5710716159742133,29.16286500536501,98.56666666666666,626.5526910900045,113.55430379865444,,,17.30433681902513,22.868119172494172,11.451086228706359,740.3333333333334,,,26.272727272727263,20.063636363636363,23.154545454545453,3.4880952380952377,1122.7967914438505,225.9804292929293,238.21590909090907,12.50645202020202,16.539602272727276,,24.03636363636364,19.09090909090909,21.47272727272728,,,,
0,2005.0,5.873501897645733,4.2129773765047736,0.7239451758287375,0.018855218855218854,0.02966157929661579,0.7313131313131314,1.7322273833222739,30.756675561881035,67.44983164983165,1.8410528644105286,4.676592455163884,3.245454545454545,2.6386363636363637,485.90239981785066,105.17119386896172,0.001082251082251082,4.334423314780457,0.08201128936423054,19.19488116458705,7.684310754604873,3.681278945921803,31.42735650623886,97.42,549.1899661737973,121.32685283962071,,,17.71710395193431,23.932836363636365,11.112405844155845,795.1,,,31.92727272727272,21.772727272727263,26.97272727272728,2.2896310039167185,20249.90909090909,216.07954545454547,230.0568181818182,12.65909090909091,17.86988636363636,,24.95454545454545,18.672727272727272,21.818181818181817,,,,
0,2006.0,6.90132404515316,5.159941412314831,1.3559048897656494,0.05077129443326626,0.032008900190718365,1.0943783915614904,1.6886045772409408,42.02991714157853,101.027143701938,1.9875238397965673,6.817436267436268,4.204309764309764,2.9566433566433568,531.5151406926408,99.15566435258508,0.0,4.222123559171751,0.22393358673846478,19.753128849470315,6.669472600570161,3.2346315999930453,31.61619091612994,123.91428571428573,615.538714063714,116.0229217259705,,,17.60896040104882,23.926610583183756,11.170951042264294,979.181818181818,,,31.345454545454547,20.41818181818181,26.25454545454545,2.6084693084693082,19628.545454545456,223.35664335664336,232.65734265734267,12.846153846153847,16.803496503496504,86.43636363636362,24.9,17.48181818181818,21.05454545454546,,,,
0,2007.0,6.799168904232196,5.104882459312839,1.0723379819898806,0.05154738878143133,0.05217136150234742,1.2350419084461637,2.2362942808365345,35.716964080223576,87.91954262334009,2.6270539906103285,9.463682277318641,4.012900432900432,2.6209790209790214,437.92743837593156,94.06429443241943,0.0,4.7982924482924485,0.308776540919398,19.805306466020753,4.500659657802514,3.2263892324606616,30.024992613206898,103.74444444444444,769.9171331409332,124.27299951041022,,,17.099673851611353,23.03664809661238,11.038993227341441,822.1818181818181,,,31.10909090909091,20.25454545454545,26.036363636363635,3.1985514485514486,19324.727272727272,221.53846153846155,227.27272727272728,12.36853146853147,16.67272727272727,85.43636363636364,24.145454545454548,16.77272727272727,20.781818181818185,,,,
0,2008.0,7.8411073825503355,6.0305233543488574,1.76950206765643,0.06537935748462065,0.11147751502229114,3.5339712918660284,8.560505642781761,55.384592569995256,138.81480732541132,10.970992440395424,7.722822671156005,4.205113794587478,2.8936363636363636,400.07861268939394,87.48047067056105,0.0,5.181045393695996,0.24431405274778767,19.03584685060589,4.267972322189189,3.406880552513083,29.825794606999423,99.9625,621.5766423611111,126.35980954119509,,,16.85207520993063,22.704809084824145,10.782999330655958,999.818181818182,,,29.227272727272734,20.05454545454546,24.563636363636363,2.7340445269016698,19306.454545454544,208.46153846153845,217.04895104895107,13.262797202797202,18.935804195804195,84.78181818181818,23.745454545454542,17.118181818181817,20.38181818181818,,,,
0,2009.0,9.580026344705244,7.158044071117466,1.9926236480135564,0.031475199758781845,0.03230464150709549,0.8235715362581033,2.2497862056144267,51.12586710817215,154.49044974633208,2.6159509202453988,7.602500277500278,4.420397069973341,2.5821212121212125,446.2227359804946,80.73115211346918,0.0,4.137457765811424,0.143040157674304,17.786536092633654,3.9062585788195547,2.88853601344455,29.289647080561714,103.77142857142856,649.6062901744721,128.8245829373878,,,16.64564605110337,22.18017886618801,10.996971703093655,1045.0,,,29.281818181818185,19.25454545454545,24.4,2.987195616883117,16876.272727272728,210.8060606060606,231.0181818181818,12.556787878787878,18.297030303030304,74.09090909090908,23.55454545454546,16.727272727272727,20.12727272727273,,,,
0,2010.0,6.451556145874328,4.667568840709336,0.9033077230391281,0.14099677328843996,0.15244988784592745,3.647888608305275,8.606084715614418,31.77846679605977,77.7083432723739,11.936540261168973,5.547378732378734,3.2654669140383428,2.473011363636364,596.4035079365079,111.41103825612446,0.0,5.689002089864159,0.2160919540229885,19.509848484848487,8.084250551491932,3.737843086032741,30.083020724486243,113.1,792.1280384430385,138.98364884476953,,,17.254455125972367,23.61724785208406,10.883234500174154,988.2,,,30.409090909090903,20.818181818181817,26.018181818181816,2.401797385620915,17274.8,223.7784090909091,227.6193181818182,12.652982954545454,19.32627840909091,72.4,23.44545454545455,16.62727272727273,20.036363636363635,,,,
0,2011.0,7.504444444444445,5.609617604617605,1.5619482054588436,0.32535559678416826,0.22086732711732712,10.946011131725415,16.341574397824395,45.45029248411163,125.48660740923398,25.457808857808857,4.224717958808868,3.50072339940761,2.809943181818182,555.7168944481446,108.58240104533708,0.02896405919661733,3.8454105003523606,0.4048684519614752,19.1477096546864,7.814517265680056,3.680393469579516,31.47870125675358,115.96666666666668,710.4808879612451,126.27976626732439,,,17.638147081277893,23.948861610288933,11.33069050974865,1090.625,,,31.009090909090904,19.745454545454542,25.88181818181818,2.0978482302011714,,202.84090909090907,214.0909090909091,13.420454545454547,20.25454545454546,,24.44545454545455,15.663636363636362,20.154545454545456,,,,
0,2012.0,6.577620648810488,4.608659648432376,1.0064512581892262,0.6498173701298702,0.13107892107892108,31.65414637445888,13.624123654123656,35.70525815835976,81.35938100934153,14.20127983127983,4.084734623015873,2.4799418791085457,2.582364824717766,570.4352255892256,105.90676141796624,0.0,3.3673447034892816,0.09322484744171491,20.66940402301848,7.082561414489126,4.0404275109094385,32.13584528590553,104.1727272727273,725.4946930342385,103.47589100992715,,,18.339458804916635,24.738576279142542,11.929318494758254,,,,30.85454545454545,19.790909090909096,25.718181818181822,2.2256684491978613,,204.07605466428996,232.36742424242422,12.771681521093285,18.90231060606061,,24.75454545454545,16.98181818181818,20.9,,,,
0,2013.0,7.700877794398737,5.552795720858548,1.3162015631256467,0.5178310195551575,0.2010694608421881,9.259842265014678,12.779307359307358,44.28076278869473,109.30444779815382,17.582363242817788,4.570365418894831,2.694712694712695,2.4885026737967912,449.7772143513053,84.13307078203181,0.0,5.874927381420887,0.3882217349749817,16.692620546841326,5.104093813834073,2.001416390247559,29.982346563969937,95.12,858.9368708089296,156.99021813684152,,,15.731169449598022,21.70149987350312,9.76394882029947,,,,25.025,13.2,19.9,3.6325757575757573,,202.7807486631016,212.2192513368984,11.61176470588235,17.85385026737968,,19.05,10.3,14.724999999999998,,,,
0,2014.0,8.546870255348518,5.9066141748750445,1.2546931007800572,0.28022257978010184,0.25969065656565654,7.768246625547511,14.596121369949495,39.22974025974026,104.67529640817244,18.484563078703705,4.683294681508967,2.713135771843637,2.665548128342246,432.8271916131007,84.40654254904254,0.003685503685503685,5.238354100854101,0.5343585468585469,18.364980889980888,3.7078209703209706,2.781471227721228,29.633637582387582,107.35,800.6142658483069,144.17938180063183,,,16.237898824148825,22.05247557135057,10.421794157794158,,,,,,,3.8700980392156867,,214.39190221543163,229.0775401069519,12.734293353705118,18.73783422459893,,,,,,,,
0,2015.0,9.41953452271634,6.7943954698500155,1.9464142507324327,0.33845410628019323,0.23157091750841752,11.857277119016247,11.110759943181819,52.621209125890935,152.35485577391,15.571131891835018,4.654768045193577,2.554971288734175,2.613101604278075,505.0520747389865,91.3577288510101,0.0,4.318131313131313,0.3520391414141414,18.975426136363637,5.889608585858586,3.8213134469696968,30.162315340909096,84.86666666666665,827.9697982722982,128.05868781565655,,,16.980705176767678,23.16845688131313,11.110101925505049,,,,,,,2.9022366522366525,,209.24064171122993,211.51704545454547,11.955133689839572,16.98653409090909,,,,,,,,
0,2016.0,8.174739945067047,5.713321690424494,1.3202890048684441,0.026495726495726492,0.018350951374207187,1.545143745143745,1.5818604651162789,44.11041951558306,113.00056810575636,1.5894714587737844,5.226775519166824,2.966700619641796,2.5155080213903744,494.4625399962357,100.41315944190944,0.0,3.518640556140556,0.10668850668850668,20.177961565461565,6.166268378768379,4.763786221286221,30.599213807963803,80.28888888888889,634.3991899884154,105.54523746148746,,,18.07816888966889,24.09542707967708,12.071484541359542,,,,,,,3.1160678210678214,,214.93983957219254,220.99940582293524,11.97346256684492,17.08399881164587,,,,,,,,
0,2017.0,7.794501969501969,5.420303420303421,1.335298204048204,0.019541206457094305,0.011965811965811965,0.7952421410365336,0.5607303807303807,40.63727238602239,109.71766034891036,0.6292618492618492,4.948517740429504,2.8779548357134566,2.6475341651812236,457.21920745920744,89.28341584862711,0.0,3.577578602930716,0.15198463508322663,21.134539052496798,4.001540048371035,3.95325188504766,30.75013266467491,43.5,588.5672236448996,102.23265115948215,,,17.879661224925307,24.00595191350121,11.756669832124057,10740.0,,,,,,2.6458671536796534,,218.1521093285799,238.15340909090907,12.329530600118837,17.753636363636364,,,,,,,,
0,2018.0,9.480795807857664,6.854172555203483,1.8966529556735743,0.03618100649350649,0.021881220968812204,1.171367694805195,1.3910694536606945,52.3489412906681,146.75930310127032,1.4667440831674408,5.091776765802739,2.829621133697221,2.6491978609625666,534.7349896019014,104.68661754531618,0.0,4.481358101563581,0.1118410128684101,17.96391310363913,6.978974678289747,4.39964300539643,30.337404524699046,93.7625,932.7879490557751,133.73547876020478,,,17.240928255154284,23.16258419814584,11.35932184862322,10849.75,,,,,,2.7738207972582973,,217.50267379679144,235.87997623291744,12.768342245989306,18.190332739156272,,,,,,,,
0,2019.0,9.316181328592043,6.77928133374562,1.9370059008451863,0.013104013104013105,0.0010887316276537832,0.42309582309582316,0.27827375551926453,48.25755349412492,145.88818430063344,0.2835359583862578,4.752402227402227,2.9445140480434597,2.5475935828877008,467.2913535009963,95.49196139971139,0.0,4.442150072150072,0.11413419913419912,18.132103174603174,5.794747474747475,3.3437705627705623,29.833137806637804,80.82222222222224,901.3504655397511,130.60532503607507,,,17.056358874458873,22.946302525252523,11.16618614718615,,,,,,,2.816849163907987,,210.26737967914437,224.90909090909088,12.958823529411765,18.51727272727273,,,,,,,,
0,2020.0,9.555574564324564,6.961114441114441,1.5378044178044175,0.035557184750733134,0.027204374572795627,1.3075513196480937,2.8022841193893826,46.734416999667005,133.75659279300947,2.9236785144679884,5.78866737550948,2.902395068699416,2.554125286478228,411.47222730821085,82.89408577967173,0.0,3.7126138618326117,0.08940352182539682,18.593071902056277,4.1687922754329,3.9992799648268402,30.048885788690477,91.02,747.0182008610697,124.96440848214287,,,16.86419125405844,22.68868454635642,11.039628911886723,,,,,,,2.5400602665308547,,215.21390374331554,242.27559205500378,11.997633689839573,17.27698624904507,,,,,,,,
0,2021.0,9.617825537294564,6.967256637168141,1.6045301306363253,1.5298214285714287,0.6337340876944837,46.64157738095237,30.987223008015093,44.230026337968816,127.60397608828939,59.074139556812824,6.195493197278911,2.9168452380952385,2.6284873949579826,181.89034391534392,100.41745775729648,0.3761904761904762,4.847542242703533,1.5338709677419353,19.211712749615977,6.084370199692781,1.9092895545314899,30.187891705069124,,1079.621697388633,142.50206221198155,,,16.631860215053763,22.33775806451613,10.823879032258064,,,,,,,2.222128851540616,,228.9915966386555,236.63165266106444,11.88326330532213,17.02640056022409,,,,,,,,
