,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,LN01,MN01,HN02,HX02,LN02,LX02,MN02,MX02,HN03,HN04,HN05,HX03,HX04,HX05,LN03,LN04,LN05,LX03,LX04,LX05,MN03,MN04,MN05,MX03,MX04,MX05,WDF1,WDFM,WSF1,WSFM
0,1981.0,9.881422281422283,5.828745945412611,0.5670483837150505,4.343891910558577,1.4359116192449526,76.01316831316831,36.809586092919425,25.837975142141808,72.2865255115255,108.62303653136986,11.854545454545454,2.7612379315987563,,80.38902424242424,14.720657768157768,0.7767195767195768,12.830516474266474,3.6667748917748915,9.142775974025975,0.27102272727272725,-6.609227994227995,21.715324374699374,120.4,1644.8248601398602,327.557723965849,11.938,26.360000000000003,7.86912614667079,13.293181246993749,2.365555555555556,1812.1,229.3181818181818,18.263636363636365,,,,3.741666666666667,10501.363636363636,,,,,44.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.72727272727275,319.09090909090907,10.854545454545455,12.02727272727273
0,1982.0,10.474677791344456,6.327123185456519,0.5239704739704739,5.604190870857537,1.3032939282939284,105.67028218694887,39.35805244138578,24.57862551029218,73.31958054291387,94.82181923015257,3.360242334984603,2.6459693240592115,,67.43386244908396,14.233143896447467,1.291643475572047,11.63355107194393,4.302780784030784,9.533095839345838,0.12350589225589224,-7.643713366659794,22.25042748917749,127.5,1920.056051411326,317.15616290455574,14.191666666666665,24.12166666666667,7.82977353896104,13.424804713804715,2.218231159382945,1250.1166666666666,266.72727272727275,21.031818181818185,12.42727272727273,6.745454545454546,9.20909090909091,3.0837373737373737,10509.545454545454,,,,,44.095454545454544,11.063636363636364,5.654545454545455,8.036363636363637,12.6375,11.772727272727272,7.425000000000001,7.118181818181818,9.65,9.090909090909092,,,,,,,,,,,,,,,,,,,235.55555555555554,327.27272727272725,12.751010101010102,13.727272727272728
0,1983.0,10.27500376435159,6.434969257795345,0.5542606186084447,4.711271271831617,1.592676767676768,84.19115135343584,49.67032050803603,24.932943973900496,76.21795975280757,131.88665783450267,3.1596041941150634,2.948603939567795,,135.1723791252038,29.04576410362125,1.0750171785886071,12.65582397100254,4.218288325431182,9.727659674981103,1.1604956881742596,-6.967209467120183,22.80367870885728,122.64166666666668,1626.2326224791468,321.39067906960764,,,8.261656462585034,13.691646992888066,2.7883412698412697,1201.4166666666667,209.54545454545456,17.131818181818183,13.381818181818184,6.963636363636363,9.68181818181818,2.7827272727272727,11086.363636363636,,,,,45.79545454545455,10.663636363636364,4.727272727272728,7.418181818181819,10.145454545454546,12.590909090909092,5.309090909090909,7.081818181818182,7.818181818181818,9.327272727272728,,,,,,,,,,,,,,,,,,,189.0909090909091,253.63636363636363,11.500000000000002,12.145454545454545
0,1984.0,9.885647468473556,6.013840579710145,0.5074073028420854,4.075616787342451,1.065814668423364,88.84695852328596,34.27918313570487,24.415395758830538,69.8151085388042,84.90514931927977,3.7320961948679336,2.6378495842781557,4.03030303030303,88.15144739318653,17.854028646250867,0.7142047654242776,11.86974272340126,3.5800487452926473,9.640410639496006,0.3237567310738042,-6.334446600147818,22.355891933269984,120.42083333333335,1770.9101308669399,308.2474924732332,11.402,24.532,8.413555458768874,13.99892081089642,2.765350473374864,2197.6666666666665,258.8636363636364,18.695454545454545,13.220000000000002,7.06,10.31,3.3875,10804.681818181818,,,,,,11.779999999999998,5.819999999999999,9.0,11.56,12.67,6.4,7.12,9.12,9.84,,,,,,,,,,,,,,,,,,,251.8181818181818,290.45454545454544,12.2,14.01818181818182
0,1985.0,11.365313512483322,7.080874785591767,0.6618186582809223,5.721359543234543,2.102403754526396,121.24178356365857,63.058874118543926,28.557919525443115,85.17093815513627,184.50363541071087,2.9883240177543975,2.759935704239502,4.20909090909091,63.40742498514558,13.078263588263589,1.6439070189070186,12.289445739445739,5.346414696414696,9.008363395863395,0.13837088837088837,-7.973047461797462,21.11522102897103,86.2375,1702.0953206305478,343.375275974026,10.68,19.22,6.82231147093647,12.436844035594037,1.4268986985236982,2579.0,249.0909090909091,19.104545454545452,11.809090909090909,6.472727272727273,8.918181818181818,2.241071428571429,10727.590909090908,,,,,,10.6,5.463636363636365,7.699999999999999,10.309090909090909,10.918181818181818,6.109090909090909,6.618181818181818,7.945454545454544,8.472727272727273,,,,,,,,,,,,,,,,,,,237.27272727272728,286.3636363636364,13.172727272727274,13.263636363636362
0,1986.0,10.000251831501831,6.31821824009324,0.5503229409479411,4.977193705765134,1.420544386169386,85.83099086099087,37.28486305361306,25.95769296675547,76.51671148296148,101.7345813908314,3.5904500491457014,2.961132854968471,3.8272727272727276,79.82601397773038,16.731573855437492,0.9165664061767959,11.487735424748413,3.9834673263244693,9.918882236090028,0.41279117707689134,-6.939372013268118,22.33228518955792,117.15000000000002,1530.435062167665,302.3573905567737,10.996666666666668,22.21666666666667,8.258309036562284,13.651568509773057,2.913165443863496,2601.5,237.6818181818182,17.77727272727273,13.21818181818182,6.836363636363635,9.345454545454547,2.6646825396825395,10242.31818181818,,,,,,11.472727272727274,5.418181818181818,8.027272727272727,11.054545454545456,11.836363636363636,6.263636363636363,6.7727272727272725,8.227272727272727,8.945454545454545,,,,,,,,,,,,,,,,,,,219.0909090909091,279.0,10.963636363636365,12.54
0,1987.0,9.917408356169824,6.180324542939221,0.41501615102532535,3.855506572937766,1.0653087228775302,61.32519990203477,38.69096105219958,21.59532470842104,66.93304979678834,84.85618074585965,3.0987979797979794,3.279761904761905,3.9878787878787882,109.41402529761905,25.810074866834125,0.2889761815687742,11.729318315429426,2.377881994548661,10.812531844013327,1.0484661429105873,-5.8088231076194035,23.431095255910073,157.26666666666665,1595.219055409164,287.68474872178575,15.2025,28.4725,9.339912644968202,15.02925747332229,3.589943798656762,2742.8,202.70454545454544,19.631818181818183,12.409090909090908,6.5181818181818185,9.381818181818184,1.9151515151515153,12107.64090909091,,,,,,11.554545454545456,5.863636363636363,8.345454545454546,11.272727272727272,12.290909090909093,6.418181818181818,6.818181818181818,8.663636363636364,9.254545454545452,,,,,,,,,,,,,,,,,,,192.72727272727272,,13.327272727272726,
0,1988.0,10.332289539600861,6.1969271556535706,0.5063890250211004,4.097380816248741,1.5725925018377847,68.78911997331808,37.06132109504751,22.81450505731166,70.00897989327235,115.92936507936508,2.5865511316169205,3.0738571428571424,3.9606060606060605,137.6464864749187,29.22971750471751,1.0824218678649058,12.3379728569602,3.9725085100085105,10.657843545343544,2.018860768860769,-5.792018329771494,23.78288826913827,193.38333333333333,1579.616827274704,314.65508861508863,13.12166666666667,27.36333333333333,8.431622132497132,14.372974169349169,2.4953071355508065,3014.5,246.13636363636363,19.404545454545456,11.56,4.593333333333333,7.866666666666667,1.7194444444444443,12059.75,,,,,,10.0,3.6333333333333333,6.12,10.333333333333334,12.453333333333333,4.866666666666666,5.326666666666667,7.32,8.333333333333334,,,,,,,,,,,,,,,,,,,218.1818181818182,,13.163636363636364,
0,1989.0,9.961562224183583,5.473514268902619,0.4145361380798274,5.183560991327981,2.1029297832695892,88.79661770268567,47.867664509169366,21.54015739923507,60.00583701088555,158.79452044719034,3.355215066516436,2.6116421568627453,3.6181818181818186,81.27269692388741,18.257637366241262,2.022679485017148,12.465817263544537,5.969476771424824,10.927042221847417,0.49250201457993664,-8.095148141901388,22.261457290905344,159.225,1558.5644082719084,331.85692209666234,,,7.301857081951238,12.96204329004329,1.3617669880624426,1255.4,257.72727272727275,18.550000000000004,12.481818181818182,5.009090909090909,9.0,2.8642857142857148,10450.281818181818,,,,,,9.1,2.690909090909091,5.818181818181818,10.563636363636364,12.92727272727273,4.381818181818182,5.854545454545454,7.572727272727272,8.80909090909091,,,,,,,,,,,,,,,,,,,270.0,,12.80909090909091,
0,1990.0,9.95268308080808,6.347371353844568,0.7018140589569162,3.7086251167133524,1.2029217242452537,65.91596284978638,39.33207671957672,26.66820742501546,78.98151998299319,94.07263071895424,3.2672086720867206,2.836619718309859,4.387878787878788,82.18304709658159,17.50566932390103,0.7981826100728538,10.842419403090135,2.31085291113381,10.79363620150137,0.23800201047392058,-5.805432108541864,25.10055438007685,129.86666666666665,1532.5286436761437,280.3715583975645,,,9.176407823883434,15.209052142613944,3.3529176037377253,2856.0,221.13636363636363,19.204545454545453,13.445454545454544,5.445454545454545,9.118181818181816,2.556421356421356,11868.0,,,,,,9.390909090909092,2.518181818181818,5.945454545454546,10.745454545454544,12.42727272727273,4.745454545454546,6.00909090909091,7.563636363636363,8.727272727272727,,,,,,,,,,,,,,,,,,,206.3636363636364,,13.681818181818183,
0,1991.0,9.925906732156731,6.296109446109446,0.5978694916194915,3.8682130584192436,1.3563291233394328,62.116412653783776,39.69256928638372,24.702243728493727,76.3344601800316,109.49508338168133,3.175433931148217,3.0630837359098226,4.345454545454545,134.7130795019157,30.238756983756982,0.5778257256105357,10.511650410068132,2.9316173786053303,12.833788834993655,0.9790499660981589,-4.819864010813378,24.763144613084375,151.44,1401.3135825693917,273.49273328523327,,,9.744173543755823,15.830791086423616,4.320254059583174,2133.0,265.1420454545455,19.090909090909086,16.133333333333333,6.777777777777778,11.633333333333333,2.48,10047.636363636364,,,,,,12.766666666666666,3.822222222222222,7.88888888888889,13.466666666666663,14.688888888888888,5.266666666666667,6.733333333333333,9.1,10.77777777777778,,,,,,,,,,,,,,,,,,,251.36363636363637,,13.063636363636363,
0,1992.0,10.162599497276917,6.224035671616315,0.5147077534174308,4.362348911542459,1.3656379462831076,71.27507525330105,41.17295807537744,23.32167349377027,72.0505913590591,104.63639466865273,3.3769922729600146,2.6932995055945876,4.20909090909091,42.781203197387406,7.888519145910451,0.5983441558441558,12.464549062049064,3.5165965780251494,8.180406101834674,0.09359461966604823,-6.672563492063492,20.82764734075448,115.985,1755.3046893106891,330.9736346905912,,,7.322498546542025,12.510650968872397,2.1556328282828283,1840.45,264.44805194805195,18.425909090909094,14.000000000000002,5.988888888888888,10.022222222222222,2.3128571428571427,10604.89898989899,,,,,,10.622222222222222,3.1555555555555554,6.755555555555556,13.400000000000002,13.877777777777778,5.9625,6.844444444444445,9.375,9.911111111111111,,,,,,,,,,,,,,,,,,,235.0,,12.20909090909091,
0,1993.0,10.801580979158299,6.065961901786644,0.3967610568126032,4.837086264430014,1.3338631854256855,67.84640452140452,34.10141256313131,20.75728734324095,66.48176565214831,94.15419860810486,3.5357367586875785,2.9816912972085383,3.9727272727272727,85.37424793388429,17.092688892897225,1.1390376984126984,12.72984157046657,4.141810966810967,8.427092352092352,0.22696608946608945,-6.85046596921597,21.037135642135645,111.83333333333334,1728.1148198940364,333.28396314333816,11.465,22.880000000000003,7.418591981321147,12.457195165945166,2.0661090518278016,2140.0833333333335,218.86363636363637,17.577272727272728,9.77,2.78,6.140000000000001,2.7527777777777778,10976.227272727272,,,,,,7.000000000000002,1.12,4.3500000000000005,8.569999999999999,9.83,2.83,3.85,5.859999999999999,6.790000000000001,,,,,,,,,,,,,,,,,,,210.45454545454544,,11.236363636363635,
0,1994.0,8.988335312671596,5.602083093897255,0.5858014404474581,3.980612457416581,0.984962067635335,60.97946661013671,34.88165745145943,25.729855189058732,71.20740626819574,75.85551983769805,3.4108079731214063,3.2382123341139737,4.084848484848485,81.52931277056278,19.255823020117138,1.131333503098209,10.408548085901026,3.1580035650623888,11.071392920804684,0.412864782276547,-4.940378787878788,23.903017018928782,120.5375,1547.867846889952,276.61351765554707,10.7075,21.815,9.241432904677023,14.879893451319923,3.459540781767252,1870.0892857142856,221.11363636363637,18.10909090909091,10.763636363636364,4.845454545454545,7.854545454545454,2.45015873015873,12501.136363636364,,,,,,8.945454545454545,3.2,6.254545454545454,10.036363636363635,11.563636363636364,4.900000000000001,5.40909090909091,7.427272727272728,8.227272727272728,,,,,,,,,,,,,,,,,,,218.63636363636363,,11.3,
