,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,HN02,HX02,LN01,LN02,LX02,MN01,MN02,MX02,HN03,HX03,LN03,LX03,MN03,MX03,WDFM,WSFM
0,1960.0,8.277397944245772,5.553908390321434,0.6366315850011502,3.6469180440771347,0.972335562447503,50.54771196816651,35.8972539897913,26.441974663822492,72.50066255202124,80.16259530270723,2.5505469877344877,3.214600082457225,,238.5399370756748,52.881527583527586,0.5949494949494948,9.87378787878788,3.693317793317793,14.65041181041181,2.42018648018648,-3.392547397047397,26.42346853146853,133.45,1445.2301633268164,254.04815773115774,,,11.55238547008547,17.08309494949495,5.9806691919191906,1581.75,196.63636363636363,22.036363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1961.0,9.019922782899881,6.353101351574634,0.9845163742110308,1.5325236491903158,0.47984967788117394,21.01478074394741,22.723785663155745,33.994551320181095,98.8652939702367,36.89636238651987,2.5628071063135995,3.6289705664705663,,253.4480329153605,53.53011784511784,0.24340756045301498,7.851591674318949,1.4333694083694082,14.126352813852815,2.043562792426429,-1.8254086317722684,27.494153493812586,144.78,1314.2149687743952,215.68620638200184,,,12.781816804407713,18.317492342253708,6.956774869911233,1943.142857142857,206.8181818181818,21.118181818181817,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1962.0,7.938162716579983,5.153469951311678,0.6192731529062464,1.512480869299051,0.40061842918985774,16.174579124579125,12.76590312360989,25.993914997871833,67.70402112076572,24.84888520001302,2.215446368446368,3.7114603174603173,,336.91403697996924,52.642805925799344,0.7757841573631047,9.8739898989899,2.8347587719298244,14.291357655502392,2.294537480063796,-4.560079080276449,27.385102671451357,103.96666666666664,1327.6381726354455,252.88926672742463,,,11.745953581871346,17.51594886363636,5.948897860180756,1841.5,251.9090909090909,19.57272727272728,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1963.0,6.870871614396795,4.611357926645697,0.5927221858876536,2.4304552881758763,0.4736203951277481,23.86113339275104,15.388656788472966,24.65703691592181,62.41436186116042,29.218933823529408,2.8485780423280422,2.892142857142857,,291.0147287157287,52.07593626134766,1.364684822912671,8.548670246771513,3.1347366065720497,16.46274133742488,2.7350019179133103,-3.7391318245748626,27.777445339470656,168.72500000000002,1394.351245348219,228.53896272855133,14.26,25.87,12.340152953586498,18.77608656182074,5.875247314921366,2850.7333333333336,252.70454545454547,19.25681818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1964.0,7.67216278924912,5.089535644211904,0.6660554673144601,1.5459114959114957,0.5931705110809589,27.995331015785563,22.172961491245072,27.817656005066077,71.63115953990055,40.64577356722879,9.175294612794612,3.2929479824058134,,287.8230896722326,57.98028749028749,0.1761946386946387,9.294246031746033,1.8754356754356754,15.673458948458947,3.928529341029341,-3.349281968031968,27.151719021719018,189.6,1220.2730051480053,223.33152911902914,17.618000000000002,30.9,12.76137968975469,18.96771863784364,6.565817834942836,2218.4,216.86363636363637,19.645454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1965.0,8.478935362023597,5.848870002546472,0.8763740344622697,1.6975342999152523,0.5752767631673881,28.897301816349433,21.95661525974026,31.42583269671505,86.41860283507341,44.430680690836944,7.849350649350649,4.024951737451737,,273.42799855699855,52.42792135642136,0.43141504329004327,8.757002164502165,2.178064574314574,14.964708694083694,1.876707251082251,-3.1557206890331893,26.835743416305917,169.5666666666667,1174.0242433612564,225.9537609126984,15.835,28.430000000000003,12.38523225108225,18.37563625541126,6.490627831890332,2509.25,304.90909090909093,20.13636363636364,,,,2.75,14779.09090909091,,,,,64.42727272727274,,,,,,,,,,,,,,,,233.1818181818182,13.927272727272726
0,1966.0,7.699983288770053,5.466121562261269,0.7703152852049912,0.9906118881118882,0.26351987706949537,17.34255994005994,14.467330887941575,29.186557964094725,77.25416889483067,20.658105041692828,7.782828282828284,3.1395570847063383,,253.35672077922078,48.33234369006521,0.15607978519370924,9.427371362814402,2.205193435256726,13.447814948764316,2.8581703107019565,-2.951554468738013,26.838770754561896,181.99107142857144,1223.1005027958154,242.94919159953972,14.79175,27.26475,11.802666447476573,17.794784508740204,5.809159844375034,3023.0,263.90909090909093,21.30909090909091,,,,2.2083333333333335,13556.181818181818,,,,,58.48181818181819,,,,,,,,,,,,,,,,196.3636363636364,13.609090909090908
0,1967.0,9.574270215381327,6.630515204959649,0.8717310672866229,1.971838260791749,0.5613073038073038,32.54775160240276,22.253264235764235,31.597691144246696,91.05701312062423,34.133104395604406,10.672727272727272,3.5357198748043817,,221.61158441558442,39.338794063079774,0.4207707876539046,8.450430089391128,1.8992877492877493,14.394836644836646,1.170988270988271,-3.6407646033620056,26.90476282976283,159.92,1376.2228430134683,237.05420138303253,14.860666666666667,26.55616666666667,11.700428074811192,17.651947071447072,5.924269747568449,3324.866666666667,225.0,18.881818181818183,,,,2.7539682539682544,13339.09090909091,,,,,58.12727272727273,,,,,,,,,,,,,,,,225.0,16.172727272727272
0,1968.0,8.254743199187642,5.438084281973171,0.8231104697771364,0.5741871843434343,0.26975232146987876,10.260976957070707,11.201090787922848,31.832934931323823,80.31382601143711,17.206993049359465,13.909090909090908,3.5131443837965577,,265.42771861471863,50.95961006586006,0.28687701187701187,9.217238317238317,2.2052170052170053,14.312666037666036,2.7634828134828133,-3.003787092537092,26.55705461205461,168.52142857142857,1418.342996057151,238.47445554445557,14.75785714285714,26.457142857142856,12.02321003996004,17.926033494283494,6.125589701964702,3354.4285714285716,214.9090909090909,19.672727272727272,,,,2.142857142857143,14262.0,,,,,61.45454545454545,,,,,,,,,,,,,,,,196.3636363636364,15.127272727272729
0,1969.0,8.023762573211101,5.6802040892114425,0.9056306234615059,1.8291736260240197,0.6679995004995005,29.31460754905637,24.83706071706072,31.693943081020286,86.54907865418895,45.43862304362304,17.242424242424246,3.8568287037037035,,285.4613303170595,52.577378408628405,0.016317016317016313,9.851175676175677,2.025964775964776,14.462537925037926,2.205853405853406,-1.3219526307026306,25.956064676064678,162.84666666666666,1298.8149841269842,236.2087166999667,15.039428571428573,27.516571428571428,12.128927313427315,17.813601865726866,6.378112521737521,3138.5595238095243,220.9090909090909,17.663636363636364,,,,2.711111111111111,13896.0,,,,,59.854545454545445,,,,,,,,,,,,,,,,261.8181818181818,13.809090909090903
0,1970.0,8.923659430593737,6.277067336556388,1.0452918128100612,1.0782593375616634,0.5064707514707515,19.471746255467185,22.214434454434457,32.119999947335714,96.55997511612475,34.78657481407482,15.0,4.658613756613757,,332.0150696969697,59.20961813254496,0.2449741315594974,8.505343064794284,1.635258068489776,14.830213722591772,2.392236388272974,-1.8535529071199799,26.746129896526238,161.87738095238095,1421.663840023613,221.24327204976592,14.808460317460316,26.900253968253963,12.78732390983001,18.372157674304017,7.187550412663217,3561.060317460318,214.8181818181818,19.85454545454545,,,,3.2222222222222228,12838.90909090909,,,,,54.96363636363637,,,,,,,,,,,,,,,,245.45454545454547,14.909090909090912
0,1971.0,7.679743733632622,5.225385334829779,0.6911298166853722,0.8333739893263702,0.36247970779220773,15.13220326851279,16.33287647682179,26.556744668911335,70.82139749345305,24.118879644660893,15.484848484848484,3.160374149659864,,293.8971801346801,55.18126187665148,0.2770169224714679,8.098579018384212,1.1724025974025976,16.29435261707989,2.7638429752066114,-1.9743460111317253,28.447925029515943,189.1,1371.8934606060607,207.6276179232023,15.545111111111112,28.030555555555555,13.186879364142351,19.266625147579692,7.141196266936526,3232.34126984127,263.6363636363636,21.07272727272727,,,,2.237037037037037,13494.0,,,,,58.31818181818182,,,,,,,,,,,,,,,,233.1818181818182,16.79090909090909
0,1972.0,9.710730117204937,6.525887342074392,0.9639270401860329,2.1245844269466314,0.536733749710849,24.131229619024896,20.63713663351068,33.512187756288476,95.52916082718242,36.72328051507441,18.060606060606062,3.8176514613081776,,280.5606042568543,51.17092942411124,0.4659714023350387,9.235930735930737,2.0041715859897677,14.581424635970091,2.3804407713498623,-3.855412567230749,27.03302636757182,146.41333333333333,1377.3438285920429,240.79818968909882,15.169166666666667,27.593888888888888,11.973083530106258,17.57329083038174,6.341673750491933,3069.711111111111,229.0909090909091,17.372727272727275,,,,2.5656565656565657,12849.272727272728,,,,,54.7,,,,,,,,,,,,,,,,249.54545454545453,14.8
0,1973.0,10.168226592162762,7.279435182626671,1.089540286348797,1.8518028996375453,0.5808771306818181,29.468906443512743,25.4933097718254,33.5361883270394,106.1586011840799,48.300160364808804,10.613636363636363,4.033383732280791,,262.1095490126312,53.72800317994763,0.33723032797106867,6.913898241676019,1.8156098017209128,14.29970694600324,2.0680695847362514,-1.5598126324978177,26.05514902107495,159.69857142857143,1387.1590761511218,210.55439674523006,15.267857142857142,27.22714285714286,12.979436369871554,18.31169877790248,7.613387018331462,3052.4523809523807,228.88888888888889,17.922222222222224,,,,3.0,13239.818181818182,,,,,57.06363636363637,,,,,,,,,,,,,,,,229.5,17.31
0,1974.0,9.253553121836704,6.567495854063019,0.8405663780663782,1.1369360269360271,0.47470459868000847,23.20103775853776,21.897568187732126,30.221588082315694,89.04518885550603,33.47259864452487,6.454545454545454,3.916359447004609,,254.34846094204303,47.38177662139991,0.04034869240348692,7.362286761944297,1.1578198817924845,15.522968926051119,1.890439621261539,-1.1679361620115043,26.906287088102157,153.575,1286.8159703153988,197.23950285635217,14.074880952380955,26.69440476190476,13.243481735159817,18.94001961888948,7.524076083733617,3119.142857142857,213.63636363636363,17.563636363636366,,,,2.333333333333333,13398.545454545454,,,,,58.1,,,,,,,,,,,,,,,,225.0,14.590909090909092
