,State,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
30,TX,14.504479166666668,15.286094324194323,16.54026515151515,15.600364145658267,15.197216301672185,14.756723905723904,14.438391233766234,14.577775401069518,15.012185185185185,15.496755170755167,14.803663510101009,13.964119617224881,14.823667464114829,14.500660137085138,15.393043578643574,15.620957323232323,14.970397564076135,14.110621392496393,14.854961388074287,15.6459354123243,14.558345085470087,14.754211424590736,16.123902087376226,15.481455692125337,13.149316416718204,14.254862488521583,15.884025238095234,16.4318778998779,14.755645632145633,14.503749125874126,13.820393838383836,15.620923191542756,15.063703949432213,15.876425099206353,14.742284271284273,16.349327249770433,15.207528787878784,16.52461628186628,16.778795017847653,16.21298353432282,16.111759820426485,16.030088083213087,17.57495015948963,15.714248232323234,16.172847643097644,15.197788098375057,15.735700432900435,16.18943206501101,16.899261204481792,17.810281948953826,15.846374999999998,17.612664502164506,13.980836038961035,17.769988434767846,17.16702175324675,17.62730421865716,17.331265625,17.462082927489178,19.945714285714285
31,WA,10.861428571428574,9.990979591836735,10.858060515873015,10.484426587301588,11.65153968253968,11.405029761904759,11.044011904761904,10.2075,10.574714285714283,10.875591836734692,10.564169642857145,11.258166666666664,11.04,11.47075,9.3865,8.926,10.85603401360544,10.380897959183672,10.067826530612246,9.404319727891158,9.854142857142858,9.434642857142855,9.481054421768707,9.917278911564626,9.872698412698412,9.552380952380952,10.014285714285714,11.152619047619048,10.364416666666667,11.096083333333333,10.524083333333332,11.257833333333336,10.963190476190476,10.129666666666667,11.320999999999998,11.669222222222226,9.652722222222225,10.1295,10.949055555555557,10.758373015873016,11.742222222222226,12.109333333333332,11.133373015873012,11.6025,11.188,10.8362,10.6138,10.393000000000002,10.423466666666666,11.964,14.7266,13.221533333333333,14.07826666666667,12.113888888888884,12.380999999999998,13.574066666666667,14.174866666666665,12.44027777777778,12.2825
32,NJ,11.161072932135431,13.885,14.201666666666664,12.861428571428574,13.745833333333335,15.4305,14.500833333333334,14.552142857142858,15.613,13.269166666666667,15.717999999999998,15.118666666666664,16.688055555555557,15.248,14.58,13.911666666666667,14.883333333333335,18.043333333333333,13.36857142857143,14.608333333333334,14.90333333333333,15.37833333333333,13.637142857142859,13.695,4.93,13.097142857142856,13.52045918073593,13.408206871947,13.657289009244046,13.096318020168738,13.010795849708446,13.519054081166393,13.668219727662182,13.649067709836464,12.85824021944022,13.549889987362025,13.235745763688477,13.473763380736692,13.669140399855122,13.861868030924493,13.511504069493117,13.100319583894159,13.22289207031269,13.603321062130087,13.602683220806025,18.705,10.135,13.475466644460294,13.854451049670372,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
33,HI,11.161072932135431,20.5175,19.26636363636364,19.23818181818182,20.53545454545455,20.687272727272727,19.46636363636364,18.561818181818182,18.093636363636367,17.544,18.884545454545453,18.44181818181818,17.46090909090909,19.07636363636364,19.451818181818183,18.753636363636364,18.514545454545452,18.87909090909091,17.999999999999996,17.536363636363635,16.61181818181818,18.21181818181818,19.093636363636364,19.952727272727284,19.68,20.685454545454547,19.425,18.904545454545453,21.732727272727274,20.76090909090909,19.565454545454546,19.87727272727273,19.94909090909091,19.551818181818174,19.21454545454546,18.08636363636364,18.423636363636373,22.427777777777774,22.72125,20.308888888888887,21.095454545454547,20.081,18.62909090909091,20.59,19.793636363636363,21.12375,19.623,20.976,19.200909090909096,18.719999999999995,20.769090909090906,21.314545454545453,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
34,IN,12.3225,13.77813492063492,14.044984126984124,13.426190476190474,11.991230158730154,12.793333333333335,13.651746031746027,12.390625,18.158541666666665,14.041452380952382,15.039690476190474,12.378896825396831,14.75433333333333,13.837333333333332,13.341964285714285,11.821041666666664,13.02979748183364,12.318,14.233142857142855,14.991666666666667,13.884285714285715,14.193809523809525,12.342095238095238,13.381309523809525,14.842777777777775,12.548888888888884,12.777,13.217380952380953,15.750107142857145,13.382071428571427,15.83980952380952,12.35467857142857,14.42092857142857,13.714130952380955,13.723687074829929,14.667244897959185,15.887380952380953,15.643599999999998,15.451166666666666,16.109166666666667,12.673333333333332,13.361428571428574,13.926285714285715,10.399000000000001,14.608333333333333,11.356250000000005,15.763999999999998,16.607916666666668,16.249555555555556,14.410000000000002,14.335285714285714,14.033333333333335,16.154000000000003,16.869,15.794166666666667,17.438,15.931444444444445,14.614111111111116,17.2475
35,PA,11.161072932135431,13.28725395447194,13.204377358861715,13.346037053903068,12.832900038823839,13.028291708163573,13.587747967484514,13.409179120720607,13.30386357894438,12.762561415346271,13.370058272022321,9.91,7.15,11.43,12.47,11.31,10.114444444444443,10.080666666666668,10.315888888888887,9.998,13.669333333333332,10.808,8.427999999999999,8.256,8.436,8.214,11.935,11.908333333333335,8.866000000000003,10.42,10.47,11.954,11.01,10.667500000000002,12.85824021944022,13.549889987362025,13.235745763688477,13.473763380736692,13.669140399855122,13.861868030924493,12.284,11.073333333333332,13.134,12.288,13.602683220806025,12.263414914562663,13.711632050665385,13.475466644460294,13.854451049670372,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
36,VT,11.161072932135431,13.28725395447194,13.204377358861715,13.346037053903068,12.832900038823839,13.028291708163573,13.587747967484514,13.409179120720607,13.30386357894438,9.82,10.77,12.602,12.401666666666667,11.133333333333333,10.726,11.236666666666665,11.948333333333332,11.371666666666668,10.335714285714287,11.285000000000002,10.35,11.651666666666666,10.726666666666668,9.797142857142855,10.22,10.247142857142855,11.82,10.264285714285714,10.391428571428571,10.446666666666667,11.093333333333335,11.253333333333336,11.505,11.37142857142857,10.565714285714286,12.242857142857144,11.602857142857143,12.008333333333333,11.587142857142856,11.084285714285716,12.773333333333332,11.13,11.834285714285713,11.232857142857142,11.005714285714287,9.32,13.711632050665385,13.475466644460294,13.854451049670372,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
37,NM,9.541875,11.152702380952382,9.724492063492065,11.392392496392493,11.287015873015873,9.649106754356756,11.461749916749918,11.192598290598292,10.137206626706627,11.596591575091574,10.456645104895102,10.47911446886447,10.01954564879565,11.966817016317018,11.899769841269839,11.51146485260771,11.111583333333336,9.45189393939394,12.06549311294766,11.11565800865801,11.233387445887447,12.578030303030305,12.363489057239056,10.710096428571427,10.030565476190477,12.341402777777779,10.768886904761903,10.704775297619053,10.890804232804234,10.634702380952383,11.135989417989418,10.842224489795921,10.723469387755102,10.670761904761905,10.67867006802721,9.967683673469388,9.81547619047619,10.318197278911564,9.654455782312924,10.233741496598643,10.623809523809523,8.342367724867724,11.161880952380947,15.463761904761903,11.523511904761904,10.995238095238097,10.921888888888883,9.21,8.883,9.037,12.582,11.669166666666667,11.331166666666665,11.897142857142857,12.599999999999998,12.807142857142859,11.854285714285714,11.977142857142857,13.384
38,MD,12.55,16.658,15.423095238095238,13.425,12.829285714285716,14.445,15.33845238095238,15.155714285714287,16.598333333333333,11.320714285714288,16.073333333333334,13.659999999999998,14.657142857142858,13.408571428571431,14.16,13.797142857142855,13.965714285714286,14.345714285714285,13.10875,13.1025,13.275000000000002,14.3825,15.357499999999998,13.55375,14.64375,12.760000000000002,14.594285714285714,12.038571428571426,12.038333333333336,15.226,15.345,13.519054081166393,14.453333333333333,13.04625,13.288571428571426,11.305,13.078749999999998,13.536666666666667,12.6975,15.127142857142855,14.822857142857144,13.318888888888884,13.97,10.846666666666668,15.22857142857143,12.286666666666667,14.0175,14.32,12.212,9.686666666666667,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
39,VA,9.58375,15.9483125,15.999722222222221,18.31571428571429,11.21875,11.050357142857145,19.11571428571429,16.035,14.334285714285713,12.5425,14.234166666666667,13.839999999999998,16.215619047619047,13.818571428571428,16.05,15.206190476190471,13.360476190476193,14.238928571428573,12.627232142857142,16.46107142857143,16.24642857142857,15.125892857142858,16.49825396825397,15.193333333333333,14.246,10.838,12.337380952380956,13.282857142857145,13.272380952380948,12.688833333333335,12.522619047619047,13.967619047619053,16.66095238095238,16.24833333333333,12.590000000000002,14.02,15.39,16.968571428571426,17.41142857142857,18.44,17.893333333333334,19.806,21.2775,21.380000000000006,13.602683220806025,12.263414914562663,13.711632050665385,13.475466644460294,13.854451049670372,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
40,NC,10.135,12.31145622895623,13.69225974025974,12.819052597402596,11.848028571428573,13.920158730158732,13.984470995670993,14.203311111111107,14.312653679653678,13.101811688311686,13.641784126984133,13.230116017316014,13.645,12.809988095238097,15.704958333333332,13.596830357142858,13.694805555555556,15.694241071428573,13.3880873015873,15.505397727272726,15.36143181818182,14.947812499999998,16.778191919191922,15.299736652236652,14.40942760942761,15.389388888888883,16.720625,14.4255,15.384388888888884,15.129829545454545,16.062777777777775,14.146227272727273,16.27,17.45205357142857,13.960999999999999,15.99340909090909,16.254444444444445,14.130714285714285,9.88,14.891111111111107,16.285000000000004,17.178888888888892,21.203333333333337,21.336666666666666,13.602683220806025,12.263414914562663,13.711632050665385,13.475466644460294,13.854451049670372,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
41,MN,11.351666666666668,13.676944444444445,5.28,13.915,13.495,14.401999999999996,12.4375,11.732,11.864,11.406,11.624,11.1525,12.4025,12.0225,12.246,12.1975,11.08,12.448,12.255,8.835,15.27,13.46755042800937,13.11031365757249,13.898134631766215,13.182758515376639,12.702260535853126,9.73,13.683999999999996,14.821999999999996,12.095,13.3525,10.246666666666668,13.022,13.649067709836464,12.85824021944022,13.549889987362025,13.235745763688477,13.473763380736692,13.669140399855122,13.861868030924493,13.511504069493117,13.100319583894159,13.22289207031269,13.603321062130087,13.602683220806025,12.263414914562663,13.711632050665385,13.475466644460294,13.854451049670372,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
42,AR,13.75,15.780555555555553,15.823999999999998,14.69574074074074,14.492222222222226,15.138194444444444,15.242597402597404,14.155666666666667,12.1025,14.438888888888883,15.475555555555555,16.34875,17.637142857142855,11.095,17.185,17.56833333333333,16.038214285714286,16.887142857142855,16.433333333333334,16.464285714285715,17.07166666666667,16.45,16.630000000000006,17.723333333333333,13.182758515376639,12.702260535853126,13.52045918073593,13.408206871947,13.657289009244046,13.096318020168738,13.010795849708446,13.519054081166393,13.668219727662182,13.649067709836464,12.85824021944022,13.549889987362025,13.235745763688477,13.473763380736692,13.669140399855122,13.861868030924493,13.511504069493117,13.100319583894159,13.22289207031269,13.603321062130087,13.602683220806025,12.263414914562663,13.711632050665385,13.475466644460294,13.854451049670372,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
43,NV,8.285833333333333,8.78,9.257337662337664,9.626647727272726,10.763000000000002,9.195,10.424645562770564,9.51939393939394,9.831142857142858,9.820077922077921,9.06844155844156,9.618809523809524,9.183833333333334,15.03,14.414285714285713,12.655,6.875000000000001,10.31111111111111,7.875545454545453,9.250933333333332,8.98951515151515,9.539583333333333,10.11425,12.382323232323232,11.554333333333332,10.912666666666665,11.779444444444444,12.440666666666667,11.588727272727274,11.949772727272727,10.443545454545452,11.38681818181818,11.177809523809524,11.49381818181818,10.633611111111113,11.855,9.708333333333334,9.53,9.6175,10.13,9.678333333333336,7.688,9.35,18.752,16.916,5.460000000000001,14.368333333333332,11.3615,11.496717171717172,12.12419191919192,14.50572727272727,10.97925,13.389166666666664,11.704431818181815,12.772,13.642,12.186363636363636,12.978181818181815,15.227142857142857
44,WY,10.2195,9.9942,10.116208333333333,10.443530303030306,10.7021,9.316383333333334,9.8614,9.969066666666668,11.326444444444444,9.240216666666667,10.617333333333333,9.595375,9.089291666666668,10.43747619047619,11.317066666666665,11.866666666666665,10.4588,11.923555555555556,11.166666666666664,11.603333333333332,12.664666666666667,12.3195,11.718666666666666,13.12,11.840482993197279,12.048887755102045,11.788095238095238,11.855238095238096,10.949642857142859,10.928999999999998,9.438,11.35125,10.6465,13.975,13.125,11.652,10.53,12.1825,12.445,12.024,13.0775,10.1925,11.47,12.108,11.814,12.263414914562663,13.711632050665385,13.475466644460294,13.854451049670372,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,14.87
45,ID,8.34,8.13,8.118333333333332,9.37,8.785,7.345,7.168571428571429,8.473333333333334,8.992083333333332,8.349428571428572,8.297444444444443,8.639166666666666,10.97,10.495416666666667,16.278333333333332,10.878541666666665,13.0408,10.763,10.908333333333335,8.998000000000003,10.353000000000002,11.146666666666665,11.31,13.114666666666665,10.47125,12.149791666666665,12.758333333333335,11.511222222222226,10.9525,10.695,10.22,11.664166666666668,10.8175,11.405416666666667,9.976714285714287,10.372142857142855,8.033333333333333,8.39111111111111,10.243,9.276666666666667,10.13625,15.89,7.4433333333333325,9.990833333333336,9.076607142857142,7.227142857142858,11.176666666666668,9.19,10.239999999999998,9.992,12.703333333333333,10.589999999999998,11.12,15.46,14.849263523894404,9.55,10.596666666666666,13.11,15.356107142857143
46,UT,10.581153846153846,11.029023809523812,11.116368303571427,11.290593837535011,9.835213032581454,10.044824074074077,11.163481481481485,11.013401785714288,11.281147058823528,10.556269841269843,10.554611111111113,9.842698412698413,10.389898148148148,9.440642857142855,11.500598997493734,10.199847619047619,11.330854166666667,10.463037037037038,12.017380952380952,10.453907407407408,10.856413095238096,11.760928571428574,11.397638095238097,10.83952261904762,11.152202380952382,10.968333333333335,10.991714285714282,11.927023809523812,11.248843537414963,11.506031746031745,11.684841269841273,11.609242857142856,12.890190476190474,10.649333333333336,12.906,13.398083333333336,10.709966666666668,12.196666666666667,14.245833333333335,13.256821428571428,14.114085714285714,13.487309523809525,11.750857142857145,11.723750000000004,11.40125,10.77375,11.496666666666664,10.985714285714288,12.585,13.527975462662337,15.315,12.695,17.57,17.28,15.98,15.4325,15.502916666666666,14.2575,19.123333333333328
47,OR,8.7925,7.3645454545454525,8.60075,9.363333333333333,9.634545454545457,9.51090909090909,9.683,7.572121212121211,9.565132275132276,10.27809523809524,10.36374458874459,11.151921768707485,9.601738095238094,9.457409523809524,10.80569387755102,10.347571428571428,11.07268027210884,9.563396825396826,11.058539682539685,8.84865367965368,9.374821995464853,10.439666666666666,10.587452380952383,10.0854,10.366619047619047,10.382777777777779,10.533395833333335,11.070960317460315,9.60113888888889,9.754486394557821,9.414887755102043,10.747392857142858,12.551952380952384,9.5323,9.4604,10.955783333333333,9.852250000000002,11.415875,11.207125,9.867124999999998,11.435375,9.567416666666666,9.408999999999999,10.04,9.658125,9.8125,9.5795,8.902999999999997,10.360999999999999,11.355,10.640999999999998,10.7025,11.54,10.200833333333335,11.132083333333336,13.12,11.57,11.133333333333333,12.755
48,MI,9.673333333333332,12.549444444444443,10.824111111111113,11.394444444444444,11.669809523809526,12.315,12.29,12.008523809523812,12.335666666666668,11.196222222222225,13.017666666666665,11.453769841269839,12.375000000000002,10.098095238095238,11.304444444444444,11.339999999999998,10.996666666666668,13.3125,11.938,14.191666666666665,13.346390421847378,11.402,10.68,10.996666666666668,15.2025,13.12166666666667,13.52045918073593,13.408206871947,13.657289009244046,13.096318020168738,11.465,10.7075,11.584,12.8225,12.425,12.207999999999998,13.42,8.764,11.334,11.935333333333334,11.4675,10.2885,14.137388888888884,13.089583333333335,11.90125,11.145,15.47,13.995,13.91,15.52,12.416666666666664,12.103333333333332,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
49,ND,8.93,8.914814814814815,10.867833333333332,10.912166666666666,11.026333333333332,10.810666666666664,13.7084,12.745466666666667,11.074625,12.567125,12.2095,12.901125000000002,12.481041666666664,11.81475,12.156125,10.949125,13.08625,10.965,12.314888888888893,11.915666666666667,12.096666666666666,13.245555555555557,9.956,11.68,12.02475,12.275,10.67625,10.587083333333336,12.03775,8.502,9.275,10.515,10.945,10.5325,10.61,10.415,9.4425,9.843333333333334,13.166666666666664,12.815,10.2,8.39,8.973333333333334,9.845,9.92,5.43,10.216666666666667,5.22,9.965,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
