,State,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
31,WA,23.38214285714286,23.860469387755103,24.37845238095238,24.24414484126984,25.259396825396824,24.349642857142854,23.982702380952386,24.447945578231288,24.548214285714284,24.996734693877553,24.37558035714286,25.66583333333333,24.794,25.42975,23.4205,21.124,24.893554421768712,24.115183673469385,23.907102040816326,23.288292517006802,24.08676190476191,23.808857142857146,23.427210884353734,23.782959183673462,24.15833333333333,23.66087301587302,24.29123809523809,25.121020408163265,25.05895833333333,25.49058333333333,24.84525,26.49541666666667,25.65861904761905,24.83583333333333,24.686,25.95438888888889,24.378722222222233,24.49444444444445,25.49144444444445,25.50325396825397,26.45,26.14316666666667,25.329960317460323,26.282777777777767,25.25666666666667,25.28653333333333,25.076266666666665,23.08166666666667,24.24113333333333,25.22966666666667,25.97026666666667,26.273066666666665,28.02393333333333,25.32944444444445,25.58222222222223,27.37453333333333,27.798400000000004,25.226944444444445,26.388666666666666
32,NJ,23.350619637494635,27.54166666666667,27.935,25.727142857142855,26.14,27.868666666666666,26.569047619047623,26.72238095238095,26.367,24.64541666666667,27.912,27.057722222222214,28.660555555555558,27.59800000000001,26.11333333333333,25.28333333333333,26.25833333333333,30.86,24.795714285714286,26.396666666666665,27.41,26.821666666666665,26.178571428571423,26.06333333333333,16.63,25.825714285714287,26.316580369542585,26.236300357108707,26.68806035359846,25.576001580860968,26.05690144188004,26.40122057078826,26.64120608109106,26.419505035890033,26.01405728845728,26.899519095632645,26.619270088068898,27.182685670862057,27.135224686545282,27.11187958971467,27.055188019979514,26.396516123621165,27.195589364303153,27.149559472687145,27.13394677340011,21.67333333333333,11.29,26.855539104678694,27.108922149911812,26.87122366329966,26.806752326118325,26.479616002660535,27.345583287237453,27.38351127188843,26.97623907775231,27.161797473214875,26.31189700176367,26.750134990928192,29.231764904572945
33,HI,23.350619637494635,32.1775,31.56363636363637,31.08909090909091,32.062,33.05090909090909,31.769090909090906,30.91363636363636,30.69636363636364,30.46,31.44090909090909,30.73090909090909,30.02272727272728,31.55545454545455,31.888181818181817,30.721818181818186,31.13636363636364,32.15181818181818,31.83181818181818,30.4,30.72727272727273,32.10909090909091,32.92363636363636,33.48818181818181,32.22727272727272,33.28181818181818,32.192,31.20818181818182,33.35454545454546,32.688181818181825,32.61636363636364,32.12636363636364,32.45727272727272,31.86090909090909,31.915454545454544,30.92727272727273,30.39181818181818,32.361111111111114,33.7525,32.621111111111105,33.39363636363636,32.251999999999995,31.42,32.527,32.199090909090906,33.2825,32.971,33.644000000000005,31.961818181818185,31.926363636363643,33.382222222222225,34.21000000000001,27.345583287237453,27.38351127188843,26.97623907775231,27.161797473214875,26.31189700176367,26.750134990928192,29.231764904572945
34,IN,22.9825,27.449960317460324,26.59875,25.886285714285716,26.000317460317454,25.01355555555555,26.391904761904765,23.807142857142853,29.509166666666665,26.637059523809533,27.585011904761906,25.689166666666665,25.04133333333333,27.064,26.520357142857147,25.721041666666665,25.82600276121411,24.13733333333333,26.56104761904761,27.053555555555548,25.919126984126983,27.61353174603175,25.21185714285714,25.645833333333336,27.692142857142855,26.44373015873016,24.763928571428572,25.416802721088434,27.84063095238095,25.61384920634921,27.903952380952386,24.802619047619054,26.75851190476191,25.461,25.231374149659864,27.35097959183673,30.736428571428576,29.27,28.74466666666667,30.35388888888889,25.07476190476191,26.726285714285716,27.37514285714286,21.229,26.98111111111111,24.15625,28.35833333333333,30.495416666666664,28.994777777777767,27.566666666666666,26.555,25.249666666666666,28.321,28.21833333333333,28.441666666666666,29.41,28.070555555555558,27.298666666666673,29.805
35,PA,23.350619637494635,26.510205525176605,26.008871321306838,26.44953066215324,25.883434131757095,26.002912751743906,26.691174669070627,26.286510887052547,26.559354048869007,25.712648890865154,26.155518624560433,14.7625,13.915,14.622,23.9475,23.55,22.020888888888887,22.389333333333337,21.443222222222214,21.65733333333333,25.808000000000003,22.914,18.801666666666666,18.298333333333336,20.292,20.562,23.11,22.93166666666667,21.428,20.15,21.17,25.106,24.835,21.8325,26.01405728845728,26.899519095632645,26.619270088068898,27.182685670862057,27.135224686545282,27.11187958971467,24.616000000000003,24.425,26.82,25.162,27.13394677340011,25.959227142599467,26.382610306771426,26.855539104678694,27.108922149911812,26.87122366329966,26.806752326118325,26.479616002660535,27.345583287237453,27.38351127188843,26.97623907775231,27.161797473214875,26.31189700176367,26.750134990928192,29.231764904572945
36,VT,23.350619637494635,26.510205525176605,26.008871321306838,26.44953066215324,25.883434131757095,26.002912751743906,26.691174669070627,26.286510887052547,26.559354048869007,22.81,21.33,24.586,23.92833333333333,22.05,21.132,22.86333333333333,23.20166666666667,22.87,21.36571428571429,23.115,21.638571428571424,23.14,20.928571428571427,20.964285714285708,21.625714285714285,20.947142857142858,23.091666666666665,21.07571428571429,21.85571428571429,20.47428571428572,22.335,22.52666666666667,23.27666666666667,22.128571428571423,22.375714285714285,23.911428571428576,23.907142857142855,23.405,23.94857142857143,22.74142857142857,24.55833333333333,22.99,23.19142857142857,22.0,22.81571428571429,21.393333333333327,26.382610306771426,26.855539104678694,27.108922149911812,26.87122366329966,26.806752326118325,26.479616002660535,27.345583287237453,27.38351127188843,26.97623907775231,27.161797473214875,26.31189700176367,26.750134990928192,29.231764904572945
37,NM,23.375625,26.29213203463204,24.41571875,26.45545021645021,26.21489583333333,24.776599927849933,25.870595460095462,25.38254334554335,25.767468420468425,26.81278388278389,26.481258741258745,25.6044536019536,25.58982128982129,27.161004273504272,27.284928004535146,27.16020181405896,26.477680555555555,26.421664141414148,27.40966214088941,26.996643250688706,27.035452380952385,28.284938271604943,27.73653503787879,27.15147976190476,25.23152232142857,27.56138888888889,27.560803571428576,26.18175694444445,26.35196296296296,26.893735714285718,26.505779100529104,25.807547619047607,25.679565476190486,26.326035714285716,25.15627551020409,25.428408163265306,25.775408163265304,26.886607142857137,26.27957482993197,27.214081632653066,27.325374149659858,25.12333333333333,27.269420634920635,27.456380952380947,28.07469047619048,28.221547619047623,26.694365079365074,25.77025,22.124571428571425,23.71216666666667,26.23638888888889,22.3515,26.67616666666667,29.274285714285718,27.717142857142854,27.888571428571424,26.915714285714284,27.412857142857145,28.824
38,MD,26.385,31.608,28.657023809523807,26.04357142857143,26.527142857142852,27.587857142857146,27.998809523809534,27.68333333333333,29.02666666666667,23.48357142857143,28.9,27.204285714285717,27.1,27.021428571428572,27.877142857142854,27.69571428571428,26.431428571428572,27.48142857142857,24.61125,25.0075,24.85250000000001,24.551250000000003,25.845,26.3175,25.5425,22.682857142857145,22.77,23.30428571428572,23.85,20.674,24.7575,26.40122057078826,27.675,25.7275,27.32142857142857,25.54,26.86,27.48166666666667,27.03,28.872857142857146,27.032857142857146,25.42777777777778,27.436250000000005,23.695555555555558,29.86,26.23333333333333,26.515,25.898888888888887,24.436,24.06333333333333,26.806752326118325,26.479616002660535,27.345583287237453,27.38351127188843,26.97623907775231,27.161797473214875,26.31189700176367,26.750134990928192,29.231764904572945
39,VA,22.60875,29.330222222222233,29.469166666666666,31.182500000000005,25.3825,25.054642857142852,28.665714285714284,28.685,26.094285714285718,23.1575,24.08527777777777,26.81190476190476,27.258730158730163,26.39428571428572,27.99523809523809,27.44126984126985,25.954285714285717,27.06919642857143,21.81571428571429,28.792071428571425,28.889285714285712,27.153214285714284,28.518809523809523,28.521666666666665,26.992,21.50444444444444,24.990357142857146,25.35976190476191,25.99619047619048,24.9005,24.923809523809524,25.156071428571426,28.585952380952378,28.157857142857146,26.395714285714284,27.318571428571428,28.16142857142857,29.834285714285716,31.01857142857143,31.135714285714286,30.15142857142857,32.9,34.55,35.035,27.13394677340011,25.959227142599467,26.382610306771426,26.855539104678694,27.108922149911812,26.87122366329966,26.806752326118325,26.479616002660535,27.345583287237453,27.38351127188843,26.97623907775231,27.161797473214875,26.31189700176367,26.750134990928192,29.231764904572945
40,NC,21.61000000000001,26.17632575757576,25.66565259740259,24.995404906204904,24.71875064935065,25.5947012987013,26.319127272727275,26.466280303030306,26.13544155844157,25.936924242424244,25.966980952380954,25.6008937950938,26.11691111111111,26.22883333333333,27.58482638888889,25.14933333333333,23.89701388888889,26.343888888888888,24.907902777777768,26.477683080808077,25.66650000000001,26.681094426406922,28.123914141414147,26.940108946608945,25.735595959595962,27.350388888888887,27.695375,25.7855,25.25950000000001,23.94227272727273,27.26355555555555,24.48954545454545,27.026666666666664,27.38784722222222,25.86063636363636,27.68151515151516,26.927166666666665,27.43801587301587,21.88409090909091,25.35333333333333,26.965000000000003,28.50222222222222,31.96,32.125,27.13394677340011,25.959227142599467,26.382610306771426,26.855539104678694,27.108922149911812,26.87122366329966,26.806752326118325,26.479616002660535,27.345583287237453,27.38351127188843,26.97623907775231,27.161797473214875,26.31189700176367,26.750134990928192,29.231764904572945
41,MN,23.605,28.58388888888889,18.093333333333334,25.87,25.2025,23.204,25.21,24.64,24.626,24.044,23.924,24.47,22.338,26.915,22.513333333333332,22.946,22.564,23.928,24.41,21.56,29.05,26.352007585685506,26.004561463095136,26.661362673938093,26.23983086344411,26.113868422442216,21.73,26.278,26.768,25.0925,26.135,21.87333333333333,26.196,26.419505035890033,26.01405728845728,26.899519095632645,26.619270088068898,27.182685670862057,27.135224686545282,27.11187958971467,27.055188019979514,26.396516123621165,27.195589364303153,27.149559472687145,27.13394677340011,25.959227142599467,26.382610306771426,26.855539104678694,27.108922149911812,26.87122366329966,26.806752326118325,26.479616002660535,27.345583287237453,27.38351127188843,26.97623907775231,27.161797473214875,26.31189700176367,26.750134990928192,29.231764904572945
42,AR,25.68555555555556,27.80240740740741,28.26633333333333,27.22333333333333,26.82048148148148,27.563666666666666,28.589047619047623,26.92733333333333,26.5975,27.99,28.168888888888887,29.982499999999995,31.727142857142855,23.76250000000001,27.65833333333333,27.33285714285714,26.499142857142864,25.1975,26.704,29.111428571428572,29.57500000000001,28.37,29.36000000000001,28.72,26.23983086344411,26.113868422442216,26.316580369542585,26.236300357108707,26.68806035359846,25.576001580860968,26.05690144188004,26.40122057078826,26.64120608109106,26.419505035890033,26.01405728845728,26.899519095632645,26.619270088068898,27.182685670862057,27.135224686545282,27.11187958971467,27.055188019979514,26.396516123621165,27.195589364303153,27.149559472687145,27.13394677340011,25.959227142599467,26.382610306771426,26.855539104678694,27.108922149911812,26.87122366329966,26.806752326118325,26.479616002660535,27.345583287237453,27.38351127188843,26.97623907775231,27.161797473214875,26.31189700176367,26.750134990928192,29.231764904572945
43,NV,20.394583333333333,25.643500000000003,24.41136363636364,24.61403409090909,27.040719696969692,24.16294285714286,27.226742424242424,24.94930735930736,26.05519805194805,24.9282683982684,23.13107954545455,24.656944444444445,23.178875,22.19666666666667,27.147142857142853,26.43,20.365,23.523750000000003,24.33787121212121,23.76027272727273,23.99743441558441,24.378030303030304,25.434,28.12570707070707,26.444141414141413,26.356414141414138,27.39648148148149,27.520888888888887,25.75460606060606,26.43825757575758,26.66509090909091,26.17272727272728,26.49362962962963,26.22068181818182,26.072222222222226,29.51,27.361666666666665,29.096,29.0525,27.14142857142857,28.58666666666667,26.680000000000003,27.95666666666667,35.51600000000001,30.564,22.9025,25.275178571428576,27.09007575757576,26.59530303030303,25.88080808080809,27.600025974025968,25.909454545454544,26.96954545454545,27.130227272727275,24.61727272727273,23.64090909090909,24.33363636363637,28.41090909090909,29.469999999999995
44,WY,23.8665,25.58663333333333,24.54583333333333,25.94125757575757,25.5701,23.19868333333333,24.95066666666667,25.04893333333333,25.21133333333333,24.2685,24.2895,24.62670833333333,24.779416666666666,25.06157142857143,26.53493333333333,26.60533333333333,27.1538,27.858666666666664,25.58333333333333,25.07933333333333,26.519333333333336,26.86033333333333,26.71066666666667,28.702,25.45826530612245,26.04215986394557,25.171391156462587,26.49473809523809,25.724023809523807,27.368000000000002,25.881999999999998,28.7165,26.9295,30.585,29.520000000000003,28.188,28.51,29.02,28.0375,28.328000000000007,29.875,25.94250000000001,27.206,28.538,28.48200000000001,25.959227142599467,26.382610306771426,26.855539104678694,27.108922149911812,26.87122366329966,26.806752326118325,26.479616002660535,27.345583287237453,27.38351127188843,26.97623907775231,27.161797473214875,26.31189700176367,26.750134990928192,31.745
45,ID,22.28,23.74833333333333,23.48833333333333,25.892000000000003,24.50333333333333,22.98833333333333,23.22571428571429,23.654857142857146,23.87583333333333,22.80442857142857,23.262888888888888,25.02616666666667,25.8675,25.59625,26.69,26.84225,27.400533333333332,27.202,27.811875,23.384,25.474000000000004,25.59625,25.58333333333333,29.56044444444445,27.5275,29.200416666666666,28.54366666666667,26.50433333333333,27.186875,25.7675,24.26,26.62458333333333,25.14208333333333,25.79083333333333,23.80442857142857,24.89392857142857,23.84166666666667,23.115277777777766,25.528,23.92333333333333,25.39833333333333,24.81750000000001,23.411666666666665,26.52333333333333,24.517142857142854,22.838571428571424,27.95666666666667,24.07333333333333,25.135,26.768,30.13,26.266666666666666,28.906666666666666,30.016666666666666,26.97623907775231,27.7,24.64333333333333,28.8,29.231764904572945
46,UT,24.47,26.791224702380948,24.644802827380953,26.90793837535014,24.83923308270677,25.754757936507936,27.55574735449736,26.8470882936508,26.882721288515405,26.27981084656085,26.977260582010583,26.75271726190476,26.75789814814815,25.811342592592588,26.92812531328321,27.72189523809525,27.533500000000004,25.686407407407412,27.323994708994714,25.37987962962963,26.08979166666667,27.13800952380952,27.18160952380952,26.12701190476191,26.740767857142853,26.942304761904758,27.065061904761905,27.366703869047623,26.662768707482986,27.468253968253965,27.041579365079368,27.120642857142855,28.94377142857143,23.28392857142857,28.633333333333336,27.71129166666667,26.262561904761906,29.05842857142857,29.56726190476191,29.43308928571429,28.98491428571429,29.08383333333333,26.52590476190477,25.68625,25.8125,25.49375,27.54583333333333,26.854285714285716,30.495,26.87122366329966,32.7,29.16,32.7425,32.7125,31.338750000000005,32.13666666666667,31.9825,30.3675,34.67666666666667
47,OR,17.5975,18.751590909090904,21.000625,22.73583333333333,19.55909090909091,19.32636363636364,18.486363636363638,17.57393939393939,21.312813852813854,23.0459126984127,24.6872077922078,25.441299319727893,23.897797619047623,23.984866666666665,25.159268707483,24.393343915343923,25.90244217687075,25.998173469387755,24.414018140589572,23.50321933621934,24.319024943310666,25.153726190476192,26.06996825396825,23.76023636363637,25.31414285714286,24.225027777777786,25.555642857142853,26.16376984126984,24.451999999999998,24.64026303854876,24.350086734693882,26.4359126984127,27.360190476190475,25.58643333333333,23.0791,25.76025000000001,25.62925,26.92825,26.498000000000005,25.64412500000001,27.625,25.693416666666664,25.00950000000001,25.658,25.417375,22.58462500000001,24.09033333333333,22.292428571428577,23.7045,25.723666666666666,25.1995,25.70216666666667,25.315,25.47875,25.76875,27.502,25.92875,26.71666666666667,29.04
48,MI,20.393333333333327,23.376746031746034,22.371666666666666,23.70733333333333,24.55722222222222,24.662777777777766,25.20966666666667,24.381761904761905,25.078714285714284,23.10619047619048,24.692714285714285,24.150396825396825,24.595317460317464,23.846761904761905,23.473174603174602,23.618333333333336,22.78833333333333,28.3575,26.36000000000001,24.12166666666667,26.363141235215746,24.532,19.22,22.21666666666667,28.4725,27.36333333333333,26.316580369542585,26.236300357108707,26.68806035359846,25.576001580860968,22.88000000000001,21.815,22.91,24.26250000000001,24.7375,25.794,26.4125,20.854000000000006,23.608,24.8755,24.20444444444445,23.743333333333336,25.84133333333333,27.07625,25.14958333333333,26.9125,24.745,25.27,26.515,28.06333333333333,24.65,24.246666666666666,27.345583287237453,27.38351127188843,26.97623907775231,27.161797473214875,26.31189700176367,26.750134990928192,29.231764904572945
49,ND,20.165,21.049629629629628,22.05183333333333,23.08128333333333,25.88366666666667,24.55008333333333,28.15613333333333,27.42306666666666,25.255375000000004,25.09825,24.5705,25.172875,24.82075,25.96562500000001,25.18725,24.899125,26.831875,24.305750000000003,25.608833333333337,24.301666666666666,27.2925,26.49444444444445,22.909,25.34033333333333,25.851999999999997,26.495,22.75716666666667,24.51041666666667,25.34825,21.919,21.3875,23.925,24.13,23.405,23.840000000000003,23.6,22.405,23.07666666666667,23.95666666666667,23.01,22.5625,20.22,22.52666666666667,23.185,22.575,17.13,22.63,14.43,23.31,26.87122366329966,26.806752326118325,26.479616002660535,27.345583287237453,27.38351127188843,26.97623907775231,27.161797473214875,26.31189700176367,26.750134990928192,29.231764904572945
